@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
46.765372,27.712813,19.052559,38.105118,-58.889727,39.837169,-31.176915,12.124356,-29.444864,-51.961524,B
15.588457,1.732051,27.712813,31.176915,-19.052559,10.392305,-17.320508,3.464102,-8.660254,-15.588457,A
50.229473,15.588457,25.980762,31.176915,-45.033321,3.464102,-22.51666,12.124356,-20.78461,-43.30127,A
29.444864,10.392305,38.105118,36.373067,-38.105118,3.464102,-29.444864,8.660254,-31.176915,-55.425626,W
34.641016,12.124356,32.908965,31.176915,-46.765372,17.320508,-20.78461,13.856406,-13.856406,-38.105118,P
25.980762,5.196152,29.444864,41.569219,-32.908965,15.588457,-29.444864,5.196152,-27.712813,-43.30127,M
46.765372,13.856406,34.641016,38.105118,-41.569219,-13.856406,-20.78461,10.392305,-22.51666,-45.033321,U
29.444864,3.464102,17.320508,34.641016,-25.980762,8.660254,-17.320508,5.196152,-5.196152,-24.248711,E
38.105118,-13.856406,36.373067,34.641016,-34.641016,-17.320508,-15.588457,6.928203,-12.124356,-41.569219,N
31.176915,12.124356,29.444864,41.569219,-46.765372,6.928203,-25.980762,12.124356,-15.588457,-58.889727,V
34.641016,15.588457,22.51666,27.712813,-46.765372,13.856406,-25.980762,12.124356,-20.78461,-51.961524,P
39.837169,25.980762,22.51666,27.712813,-51.961524,29.444864,-32.908965,12.124356,-29.444864,-51.961524,P
38.105118,20.78461,25.980762,32.908965,-53.693575,13.856406,-24.248711,12.124356,-17.320508,-65.817931,V
32.908965,6.928203,29.444864,45.033321,-39.837169,8.660254,-25.980762,6.928203,-12.124356,-34.641016,G
29.444864,-3.464102,27.712813,41.569219,-36.373067,12.124356,-27.712813,8.660254,-15.588457,-34.641016,J
19.052559,12.124356,25.980762,36.373067,-34.641016,20.78461,-20.78461,6.928203,-10.392305,-29.444864,A
46.765372,1.732051,34.641016,39.837169,-58.889727,6.928203,-24.248711,13.856406,-25.980762,-62.353829,M
17.320508,3.464102,13.856406,20.78461,-20.78461,15.588457,-27.712813,3.464102,-20.78461,-32.908965,T
39.837169,6.928203,29.444864,36.373067,-39.837169,8.660254,-22.51666,10.392305,-13.856406,-38.105118,Q
31.176915,17.320508,17.320508,34.641016,-46.765372,36.373067,-36.373067,10.392305,-25.980762,-43.30127,F
24.248711,24.248711,15.588457,31.176915,-51.961524,20.78461,-17.320508,13.856406,-5.196152,-41.569219,I
38.105118,10.392305,32.908965,43.30127,-51.961524,-1.732051,-24.248711,13.856406,-22.51666,-62.353829,U
36.373067,-8.660254,29.444864,41.569219,-38.105118,10.392305,-27.712813,13.856406,-15.588457,-38.105118,J
27.712813,10.392305,17.320508,32.908965,-27.712813,15.588457,-29.444864,5.196152,-20.78461,-36.373067,S
41.569219,15.588457,25.980762,41.569219,-60.621778,12.124356,-20.78461,13.856406,-12.124356,-50.229473,L
32.908965,13.856406,20.78461,29.444864,-46.765372,31.176915,-24.248711,15.588457,-10.392305,-36.373067,J
53.693575,29.444864,31.176915,36.373067,-58.889727,19.052559,-24.248711,13.856406,-19.052559,-45.033321,S
17.320508,6.928203,34.641016,38.105118,-36.373067,3.464102,-15.588457,6.928203,-3.464102,-41.569219,V
39.837169,13.856406,20.78461,45.033321,-53.693575,3.464102,-17.320508,13.856406,-3.464102,-46.765372,C
39.837169,6.928203,24.248711,38.105118,-43.30127,3.464102,-20.78461,10.392305,-13.856406,-43.30127,O
46.765372,13.856406,34.641016,45.033321,-53.693575,10.392305,-17.320508,13.856406,-5.196152,-45.033321,Q
45.033321,32.908965,17.320508,32.908965,-48.497423,20.78461,-36.373067,12.124356,-43.30127,-64.08588,Z
32.908965,12.124356,20.78461,41.569219,-34.641016,-10.392305,-15.588457,6.928203,-1.732051,-29.444864,E
34.641016,-3.464102,27.712813,43.30127,-29.444864,-5.196152,-22.51666,6.928203,-10.392305,-31.176915,C
41.569219,17.320508,27.712813,38.105118,-51.961524,17.320508,-27.712813,13.856406,-27.712813,-51.961524,A
31.176915,5.196152,27.712813,39.837169,-43.30127,-3.464102,-17.320508,10.392305,-8.660254,-48.497423,U
39.837169,17.320508,27.712813,38.105118,-58.889727,34.641016,-34.641016,13.856406,-31.176915,-51.961524,N
36.373067,13.856406,25.980762,41.569219,-53.693575,29.444864,-31.176915,12.124356,-29.444864,-51.961524,M
38.105118,15.588457,25.980762,31.176915,-39.837169,15.588457,-22.51666,6.928203,-17.320508,-31.176915,S
27.712813,1.732051,27.712813,27.712813,-27.712813,1.732051,-19.052559,6.928203,-19.052559,-34.641016,N
22.51666,1.732051,20.78461,34.641016,-24.248711,8.660254,-15.588457,1.732051,-1.732051,-17.320508,E
31.176915,10.392305,19.052559,25.980762,-38.105118,15.588457,-25.980762,8.660254,-15.588457,-38.105118,P
6.928203,-1.732051,29.444864,31.176915,-15.588457,3.464102,-13.856406,1.732051,-1.732051,-27.712813,Y
41.569219,12.124356,22.51666,45.033321,-51.961524,0,-17.320508,12.124356,-1.732051,-46.765372,G
45.033321,27.712813,20.78461,48.497423,-55.425626,29.444864,-34.641016,13.856406,-24.248711,-48.497423,Z
15.588457,13.856406,15.588457,34.641016,-34.641016,29.444864,-27.712813,6.928203,-13.856406,-29.444864,I
24.248711,3.464102,17.320508,31.176915,-22.51666,10.392305,-15.588457,3.464102,-5.196152,-19.052559,R
38.105118,17.320508,19.052559,38.105118,-39.837169,1.732051,-19.052559,8.660254,-8.660254,-38.105118,Z
20.78461,-3.464102,25.980762,34.641016,-24.248711,3.464102,-19.052559,5.196152,-8.660254,-32.908965,T
38.105118,24.248711,17.320508,43.30127,-50.229473,25.980762,-29.444864,12.124356,-17.320508,-41.569219,Z
41.569219,12.124356,19.052559,46.765372,-46.765372,5.196152,-22.51666,10.392305,-6.928203,-43.30127,G
25.980762,8.660254,24.248711,29.444864,-36.373067,8.660254,-20.78461,6.928203,-17.320508,-39.837169,F
17.320508,5.196152,27.712813,39.837169,-25.980762,6.928203,-24.248711,3.464102,-15.588457,-31.176915,K
25.980762,5.196152,27.712813,39.837169,-32.908965,5.196152,-19.052559,5.196152,-5.196152,-29.444864,G
39.837169,10.392305,17.320508,45.033321,-43.30127,6.928203,-19.052559,8.660254,-1.732051,-36.373067,G
31.176915,12.124356,38.105118,34.641016,-43.30127,5.196152,-27.712813,10.392305,-29.444864,-55.425626,W
25.980762,6.928203,17.320508,31.176915,-24.248711,0,-13.856406,3.464102,-3.464102,-24.248711,Z
38.105118,20.78461,25.980762,50.229473,-57.157677,22.51666,-32.908965,13.856406,-24.248711,-55.425626,K
22.51666,3.464102,25.980762,34.641016,-25.980762,13.856406,-20.78461,6.928203,-12.124356,-22.51666,A
43.30127,20.78461,25.980762,31.176915,-46.765372,17.320508,-22.51666,10.392305,-17.320508,-36.373067,S
32.908965,17.320508,41.569219,34.641016,-53.693575,8.660254,-27.712813,13.856406,-29.444864,-57.157677,W
22.51666,-3.464102,15.588457,31.176915,-29.444864,-15.588457,-5.196152,8.660254,8.660254,-17.320508,L
32.908965,13.856406,17.320508,27.712813,-34.641016,17.320508,-24.248711,6.928203,-17.320508,-32.908965,B
53.693575,17.320508,22.51666,43.30127,-64.08588,20.78461,-25.980762,13.856406,-13.856406,-46.765372,H
29.444864,12.124356,22.51666,38.105118,-41.569219,19.052559,-27.712813,8.660254,-19.052559,-41.569219,H
17.320508,15.588457,15.588457,32.908965,-41.569219,29.444864,-27.712813,10.392305,-13.856406,-36.373067,I
36.373067,20.78461,34.641016,39.837169,-48.497423,19.052559,-31.176915,8.660254,-29.444864,-53.693575,H
45.033321,12.124356,29.444864,50.229473,-53.693575,-5.196152,-24.248711,13.856406,-12.124356,-55.425626,C
31.176915,1.732051,17.320508,41.569219,-29.444864,-1.732051,-17.320508,6.928203,-3.464102,-31.176915,C
46.765372,20.78461,31.176915,34.641016,-46.765372,1.732051,-24.248711,12.124356,-20.78461,-46.765372,T
24.248711,-6.928203,27.712813,32.908965,-24.248711,3.464102,-19.052559,5.196152,-19.052559,-32.908965,M
22.51666,-1.732051,22.51666,29.444864,-22.51666,3.464102,-15.588457,3.464102,-10.392305,-24.248711,R
29.444864,15.588457,25.980762,38.105118,-39.837169,13.856406,-27.712813,6.928203,-25.980762,-50.229473,K
17.320508,-1.732051,41.569219,36.373067,-25.980762,0,-20.78461,5.196152,-19.052559,-38.105118,W
20.78461,8.660254,15.588457,20.78461,-25.980762,15.588457,-25.980762,6.928203,-20.78461,-36.373067,T
31.176915,6.928203,22.51666,25.980762,-39.837169,12.124356,-29.444864,10.392305,-24.248711,-46.765372,T
19.052559,15.588457,17.320508,34.641016,-41.569219,29.444864,-29.444864,10.392305,-15.588457,-38.105118,I
22.51666,0,12.124356,27.712813,-32.908965,-10.392305,-5.196152,6.928203,8.660254,-22.51666,L
45.033321,15.588457,15.588457,36.373067,-53.693575,17.320508,-19.052559,12.124356,-5.196152,-41.569219,B
34.641016,24.248711,15.588457,39.837169,-55.425626,27.712813,-24.248711,13.856406,-10.392305,-46.765372,I
25.980762,15.588457,34.641016,36.373067,-38.105118,1.732051,-24.248711,6.928203,-22.51666,-51.961524,K
24.248711,0,24.248711,34.641016,-22.51666,1.732051,-25.980762,3.464102,-20.78461,-36.373067,U
20.78461,6.928203,31.176915,34.641016,-34.641016,5.196152,-25.980762,6.928203,-15.588457,-43.30127,V
20.78461,-5.196152,27.712813,32.908965,-17.320508,-1.732051,-13.856406,1.732051,-3.464102,-17.320508,Q
41.569219,5.196152,17.320508,41.569219,-41.569219,10.392305,-19.052559,10.392305,-3.464102,-32.908965,G
41.569219,0,20.78461,39.837169,-34.641016,1.732051,-22.51666,10.392305,-13.856406,-39.837169,O
20.78461,10.392305,13.856406,31.176915,-22.51666,15.588457,-24.248711,3.464102,-13.856406,-24.248711,Z
41.569219,5.196152,20.78461,46.765372,-39.837169,3.464102,-19.052559,10.392305,-1.732051,-32.908965,G
22.51666,10.392305,25.980762,38.105118,-34.641016,3.464102,-19.052559,6.928203,-8.660254,-46.765372,Y
51.961524,17.320508,27.712813,31.176915,-48.497423,6.928203,-25.980762,12.124356,-25.980762,-43.30127,A
15.588457,1.732051,24.248711,31.176915,-22.51666,12.124356,-22.51666,1.732051,-20.78461,-31.176915,M
41.569219,20.78461,25.980762,45.033321,-55.425626,29.444864,-29.444864,10.392305,-20.78461,-50.229473,R
41.569219,15.588457,15.588457,36.373067,-50.229473,20.78461,-20.78461,10.392305,-6.928203,-38.105118,B
25.980762,12.124356,41.569219,38.105118,-45.033321,1.732051,-22.51666,10.392305,-22.51666,-57.157677,W
39.837169,20.78461,20.78461,45.033321,-55.425626,0,-19.052559,13.856406,-5.196152,-41.569219,E
24.248711,3.464102,27.712813,32.908965,-34.641016,5.196152,-25.980762,6.928203,-17.320508,-46.765372,V
12.124356,-3.464102,20.78461,25.980762,-13.856406,6.928203,-20.78461,0,-6.928203,-15.588457,F
31.176915,3.464102,25.980762,34.641016,-34.641016,5.196152,-22.51666,6.928203,-13.856406,-36.373067,O
32.908965,12.124356,25.980762,36.373067,-32.908965,13.856406,-24.248711,6.928203,-19.052559,-29.444864,O
45.033321,15.588457,50.229473,43.30127,-71.014083,6.928203,-25.980762,13.856406,-34.641016,-58.889727,W
19.052559,3.464102,24.248711,38.105118,-25.980762,19.052559,-25.980762,1.732051,-15.588457,-24.248711,H
20.78461,3.464102,25.980762,34.641016,-24.248711,1.732051,-15.588457,1.732051,-3.464102,-22.51666,G
27.712813,8.660254,15.588457,32.908965,-45.033321,-13.856406,-6.928203,12.124356,6.928203,-34.641016,L
48.497423,19.052559,31.176915,45.033321,-58.889727,10.392305,-24.248711,13.856406,-15.588457,-51.961524,P
36.373067,5.196152,20.78461,31.176915,-25.980762,8.660254,-19.052559,5.196152,-8.660254,-22.51666,S
39.837169,10.392305,24.248711,31.176915,-38.105118,3.464102,-19.052559,8.660254,-13.856406,-34.641016,A
41.569219,5.196152,15.588457,34.641016,-48.497423,8.660254,-22.51666,10.392305,-12.124356,-43.30127,D
39.837169,8.660254,15.588457,32.908965,-45.033321,17.320508,-29.444864,10.392305,-20.78461,-45.033321,D
17.320508,8.660254,12.124356,31.176915,-32.908965,32.908965,-32.908965,6.928203,-20.78461,-31.176915,J
41.569219,20.78461,24.248711,39.837169,-50.229473,12.124356,-20.78461,12.124356,-8.660254,-43.30127,L
50.229473,19.052559,46.765372,58.889727,-65.817931,-6.928203,-29.444864,13.856406,-31.176915,-69.282032,M
32.908965,15.588457,39.837169,41.569219,-58.889727,12.124356,-24.248711,13.856406,-24.248711,-58.889727,W
31.176915,5.196152,41.569219,39.837169,-43.30127,-3.464102,-24.248711,10.392305,-24.248711,-58.889727,W
45.033321,25.980762,31.176915,38.105118,-58.889727,10.392305,-20.78461,13.856406,-20.78461,-53.693575,T
31.176915,19.052559,20.78461,41.569219,-50.229473,15.588457,-22.51666,12.124356,-10.392305,-58.889727,Y
8.660254,-5.196152,38.105118,31.176915,-13.856406,-3.464102,-15.588457,0,-10.392305,-25.980762,W
38.105118,15.588457,19.052559,32.908965,-58.889727,29.444864,-27.712813,13.856406,-19.052559,-45.033321,D
36.373067,20.78461,22.51666,46.765372,-57.157677,34.641016,-31.176915,12.124356,-17.320508,-41.569219,E
22.51666,1.732051,25.980762,39.837169,-24.248711,-1.732051,-17.320508,3.464102,-6.928203,-22.51666,K
36.373067,3.464102,27.712813,38.105118,-38.105118,0,-22.51666,8.660254,-15.588457,-41.569219,O
41.569219,24.248711,43.30127,39.837169,-57.157677,5.196152,-22.51666,12.124356,-27.712813,-53.693575,K
43.30127,17.320508,24.248711,36.373067,-46.765372,13.856406,-22.51666,12.124356,-20.78461,-41.569219,Q
24.248711,-1.732051,22.51666,36.373067,-20.78461,5.196152,-13.856406,1.732051,1.732051,-13.856406,G
41.569219,25.980762,22.51666,39.837169,-48.497423,25.980762,-27.712813,8.660254,-17.320508,-43.30127,Q
27.712813,17.320508,13.856406,27.712813,-38.105118,19.052559,-27.712813,10.392305,-20.78461,-45.033321,Y
24.248711,-5.196152,27.712813,39.837169,-24.248711,-1.732051,-17.320508,3.464102,-3.464102,-22.51666,C
41.569219,24.248711,24.248711,48.497423,-62.353829,36.373067,-32.908965,13.856406,-22.51666,-48.497423,E
13.856406,0,19.052559,36.373067,-24.248711,22.51666,-29.444864,3.464102,-15.588457,-22.51666,J
27.712813,12.124356,24.248711,41.569219,-32.908965,8.660254,-29.444864,6.928203,-24.248711,-43.30127,K
46.765372,22.51666,39.837169,45.033321,-67.549981,15.588457,-25.980762,13.856406,-27.712813,-57.157677,U
31.176915,6.928203,17.320508,29.444864,-27.712813,12.124356,-15.588457,5.196152,-3.464102,-24.248711,B
38.105118,22.51666,25.980762,45.033321,-55.425626,17.320508,-31.176915,13.856406,-24.248711,-57.157677,K
31.176915,-1.732051,27.712813,45.033321,-31.176915,-3.464102,-19.052559,6.928203,-3.464102,-27.712813,C
39.837169,15.588457,31.176915,45.033321,-57.157677,19.052559,-36.373067,13.856406,-34.641016,-67.549981,N
27.712813,6.928203,24.248711,20.78461,-32.908965,6.928203,-25.980762,8.660254,-24.248711,-41.569219,T
38.105118,-13.856406,34.641016,34.641016,-34.641016,-17.320508,-15.588457,6.928203,-12.124356,-41.569219,N
24.248711,8.660254,39.837169,32.908965,-36.373067,3.464102,-24.248711,6.928203,-22.51666,-43.30127,W
31.176915,17.320508,27.712813,48.497423,-50.229473,32.908965,-27.712813,6.928203,-10.392305,-36.373067,Q
46.765372,27.712813,22.51666,41.569219,-62.353829,24.248711,-29.444864,13.856406,-24.248711,-62.353829,B
13.856406,-1.732051,25.980762,27.712813,-19.052559,3.464102,-15.588457,3.464102,-6.928203,-27.712813,T
13.856406,5.196152,17.320508,27.712813,-22.51666,24.248711,-27.712813,1.732051,-15.588457,-22.51666,F
34.641016,25.980762,19.052559,31.176915,-50.229473,22.51666,-27.712813,12.124356,-20.78461,-50.229473,T
38.105118,20.78461,34.641016,36.373067,-48.497423,12.124356,-22.51666,12.124356,-19.052559,-41.569219,A
36.373067,8.660254,27.712813,31.176915,-41.569219,-0,-24.248711,10.392305,-25.980762,-53.693575,N
51.961524,24.248711,6.928203,34.641016,-51.961524,15.588457,-20.78461,13.856406,-8.660254,-48.497423,S
27.712813,17.320508,15.588457,43.30127,-46.765372,17.320508,-24.248711,12.124356,-10.392305,-36.373067,L
31.176915,17.320508,20.78461,41.569219,-48.497423,36.373067,-27.712813,8.660254,-13.856406,-34.641016,B
32.908965,24.248711,8.660254,25.980762,-46.765372,25.980762,-29.444864,13.856406,-25.980762,-55.425626,T
22.51666,3.464102,17.320508,31.176915,-25.980762,19.052559,-24.248711,3.464102,-13.856406,-22.51666,D
34.641016,22.51666,22.51666,39.837169,-45.033321,15.588457,-20.78461,6.928203,-6.928203,-41.569219,Q
38.105118,13.856406,13.856406,27.712813,-46.765372,20.78461,-27.712813,12.124356,-17.320508,-46.765372,P
24.248711,6.928203,25.980762,34.641016,-29.444864,8.660254,-25.980762,5.196152,-19.052559,-34.641016,H
41.569219,22.51666,19.052559,39.837169,-62.353829,36.373067,-29.444864,13.856406,-19.052559,-45.033321,B
24.248711,-0,24.248711,36.373067,-31.176915,0,-19.052559,5.196152,-10.392305,-38.105118,U
27.712813,8.660254,36.373067,38.105118,-36.373067,1.732051,-22.51666,6.928203,-22.51666,-43.30127,A
39.837169,8.660254,34.641016,45.033321,-50.229473,-6.928203,-20.78461,12.124356,-8.660254,-48.497423,K
32.908965,15.588457,29.444864,34.641016,-36.373067,10.392305,-22.51666,6.928203,-17.320508,-39.837169,X
39.837169,12.124356,25.980762,38.105118,-55.425626,10.392305,-22.51666,13.856406,-19.052559,-51.961524,N
55.425626,22.51666,38.105118,48.497423,-69.282032,24.248711,-20.78461,19.052559,-6.928203,-46.765372,Y
24.248711,8.660254,32.908965,38.105118,-38.105118,5.196152,-19.052559,8.660254,-8.660254,-57.157677,Y
32.908965,19.052559,19.052559,31.176915,-48.497423,15.588457,-29.444864,13.856406,-22.51666,-60.621778,Y
29.444864,15.588457,24.248711,39.837169,-43.30127,25.980762,-25.980762,10.392305,-17.320508,-38.105118,A
46.765372,-17.320508,31.176915,34.641016,-41.569219,-8.660254,-19.052559,13.856406,-10.392305,-38.105118,H
32.908965,8.660254,32.908965,43.30127,-43.30127,8.660254,-32.908965,10.392305,-29.444864,-58.889727,N
45.033321,-10.392305,31.176915,36.373067,-43.30127,-10.392305,-20.78461,10.392305,-12.124356,-48.497423,H
13.856406,-1.732051,20.78461,27.712813,-25.980762,3.464102,-12.124356,6.928203,1.732051,-22.51666,I
38.105118,17.320508,19.052559,38.105118,-46.765372,25.980762,-27.712813,8.660254,-17.320508,-43.30127,D
25.980762,6.928203,17.320508,34.641016,-22.51666,8.660254,-17.320508,3.464102,-8.660254,-24.248711,X
32.908965,15.588457,45.033321,45.033321,-55.425626,5.196152,-29.444864,12.124356,-27.712813,-60.621778,W
25.980762,6.928203,31.176915,36.373067,-39.837169,1.732051,-19.052559,10.392305,-10.392305,-60.621778,V
43.30127,10.392305,22.51666,34.641016,-51.961524,13.856406,-25.980762,13.856406,-17.320508,-50.229473,O
45.033321,17.320508,20.78461,32.908965,-48.497423,10.392305,-19.052559,12.124356,-8.660254,-41.569219,S
17.320508,12.124356,19.052559,36.373067,-38.105118,12.124356,-15.588457,8.660254,-1.732051,-46.765372,T
22.51666,5.196152,25.980762,41.569219,-29.444864,0,-17.320508,3.464102,-5.196152,-25.980762,K
48.497423,-17.320508,34.641016,36.373067,-41.569219,-17.320508,-15.588457,13.856406,-12.124356,-46.765372,N
27.712813,20.78461,22.51666,32.908965,-36.373067,10.392305,-27.712813,6.928203,-24.248711,-46.765372,Z
29.444864,13.856406,13.856406,34.641016,-39.837169,34.641016,-36.373067,8.660254,-25.980762,-39.837169,F
43.30127,15.588457,29.444864,36.373067,-43.30127,10.392305,-25.980762,12.124356,-22.51666,-41.569219,F
29.444864,12.124356,46.765372,36.373067,-43.30127,-3.464102,-22.51666,10.392305,-29.444864,-62.353829,W
41.569219,6.928203,20.78461,32.908965,-29.444864,8.660254,-19.052559,6.928203,-8.660254,-25.980762,S
41.569219,20.78461,27.712813,45.033321,-53.693575,20.78461,-25.980762,10.392305,-19.052559,-53.693575,R
20.78461,3.464102,31.176915,36.373067,-32.908965,3.464102,-24.248711,6.928203,-13.856406,-43.30127,V
38.105118,8.660254,36.373067,45.033321,-55.425626,-8.660254,-17.320508,13.856406,-5.196152,-51.961524,K
25.980762,15.588457,12.124356,32.908965,-45.033321,17.320508,-19.052559,12.124356,-8.660254,-32.908965,L
12.124356,1.732051,31.176915,31.176915,-24.248711,3.464102,-19.052559,3.464102,-8.660254,-32.908965,V
48.497423,20.78461,22.51666,38.105118,-50.229473,20.78461,-24.248711,13.856406,-15.588457,-43.30127,J
36.373067,20.78461,29.444864,34.641016,-53.693575,27.712813,-27.712813,12.124356,-25.980762,-45.033321,F
10.392305,5.196152,13.856406,27.712813,-22.51666,22.51666,-25.980762,3.464102,-13.856406,-20.78461,I
31.176915,5.196152,20.78461,39.837169,-31.176915,10.392305,-19.052559,5.196152,-5.196152,-22.51666,E
31.176915,3.464102,22.51666,25.980762,-36.373067,5.196152,-22.51666,6.928203,-10.392305,-32.908965,P
36.373067,8.660254,25.980762,41.569219,-46.765372,10.392305,-19.052559,8.660254,-3.464102,-31.176915,R
36.373067,17.320508,29.444864,29.444864,-53.693575,12.124356,-24.248711,12.124356,-19.052559,-62.353829,V
36.373067,-12.124356,29.444864,32.908965,-36.373067,-12.124356,-17.320508,6.928203,-8.660254,-39.837169,H
43.30127,20.78461,20.78461,45.033321,-50.229473,-8.660254,-19.052559,13.856406,-6.928203,-45.033321,E
27.712813,15.588457,22.51666,34.641016,-39.837169,6.928203,-25.980762,10.392305,-20.78461,-50.229473,X
36.373067,8.660254,25.980762,32.908965,-46.765372,8.660254,-22.51666,12.124356,-15.588457,-45.033321,O
19.052559,-6.928203,25.980762,27.712813,-19.052559,-1.732051,-15.588457,3.464102,-10.392305,-24.248711,N
