@relation 'letter_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1-weka.filters.unsupervised.attribute.Remove-R9-12'

@attribute -0.438width-0.427x-box-0.417onpix-0.4high-0.4y-box... numeric
@attribute 0.509y-bar+0.472x2ybr+0.457xegvy-0.33x-bar-0.309yegvx... numeric
@attribute -0.551y2bar+0.452x2bar-0.443xybar+0.431x-ege+0.169x2ybr... numeric
@attribute -0.496xy2br+0.416x-bar-0.394y2bar+0.317xybar-0.313x2bar... numeric
@attribute -0.619y-ege+0.455xy2br+0.358xybar+0.239y-box-0.233onpix... numeric
@attribute 0.665yegvx+0.414x-bar+0.287xybar+0.287xegvy+0.265y-bar... numeric
@attribute 0.527xy2br-0.522x2bar+0.351x-ege-0.279high-0.275y-box... numeric
@attribute 0.539x2bar+0.519xybar-0.29xegvy+0.288y-ege-0.248high... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
2.997642,-1.076477,0.308538,-0.454299,-1.199304,0.811968,0.3664,0.404358,E
0.861638,2.414123,-0.403996,0.698668,-0.874916,0.160134,-1.505954,0.351036,P
4.280206,1.862667,1.211609,0.609614,0.041128,0.939127,1.241829,-1.135146,Y
0.236024,-1.821254,0.044593,-2.612271,0.464849,0.918138,-0.878622,-0.440008,G
-2.568779,-1.677323,-2.58809,-0.813802,0.434149,0.971485,0.808403,0.543126,Z
2.005196,-0.670686,-2.508159,0.841211,1.135141,0.552793,0.613918,0.0203,I
2.579056,-1.137309,0.199351,0.300016,-1.344325,-0.482615,0.497131,0.440101,R
0.46382,-0.137345,-1.129756,-2.312357,-1.21334,0.277808,0.539378,0.396504,Z
2.31288,2.580739,0.681354,-0.360274,-0.480701,1.180225,0.600745,-0.168439,T
-0.996989,-1.925249,-2.465045,-0.650795,0.150878,0.647639,0.51873,0.162848,Z
-0.04651,-1.617067,-0.832348,-2.287741,0.455333,0.500884,-0.470879,-0.157049,G
0.535367,0.838212,0.352447,0.660209,-0.730958,-0.255088,0.383374,0.237268,F
2.252834,0.106977,-0.45741,-0.220617,0.921999,0.413391,1.879364,0.345588,K
2.186576,-0.955733,0.551585,-0.809912,0.275434,0.862988,0.408774,-0.033616,G
0.534394,-1.8751,-0.536972,-2.320998,-0.360006,0.809852,-0.571583,-0.161536,G
-1.889247,3.27909,1.081158,0.634848,0.21829,-0.311532,0.718538,-0.226836,W
2.87084,-0.853162,-0.305943,-0.886469,-1.526222,-0.161841,0.440881,0.408371,Z
-3.076545,0.28951,-1.152573,-1.022874,1.427134,-0.167698,1.511123,-0.777944,K
1.578975,-2.294563,0.176593,1.675256,0.268488,-1.266342,0.879195,-0.972022,A
-1.31927,-0.346717,0.09592,0.782958,-2.255355,0.450431,-0.275441,0.475706,S
-2.878703,3.417996,1.093334,0.809061,0.103328,-0.111783,0.576951,-1.05652,W
2.798694,-1.873486,0.706957,-1.757457,-0.539761,-3.918369,-0.656002,-3.023465,L
0.399461,0.379788,-0.611495,0.980368,-1.436031,-0.700666,-0.173779,0.653514,B
-3.041744,-1.048934,0.716584,-0.857047,-0.716206,0.284681,-1.319122,0.162647,H
-0.156815,0.265362,-0.682204,0.348242,0.341778,0.309207,0.394818,0.164011,H
1.480264,0.001814,-2.533223,0.952285,1.205893,0.655838,-0.145623,-0.602882,I
-2.771779,0.539599,0.031806,1.043561,-0.185524,0.719229,0.568351,-0.063142,H
-1.022553,0.022288,-0.219133,-3.398047,1.746701,0.628538,-0.001902,0.040218,C
2.04076,-0.651702,-0.409008,-2.43961,0.099593,-0.180499,0.487432,0.339792,C
-1.872044,2.102959,-0.199834,-1.236817,-2.067906,0.476593,0.482795,0.157398,T
1.441355,-1.304264,1.742571,1.157217,0.486391,-1.131702,1.286208,1.327865,M
2.346884,-0.902531,1.074249,0.848509,-1.133846,-0.721809,0.455012,0.428906,R
-1.314812,0.376546,-0.497538,0.528229,0.483327,-0.468755,0.811212,0.393953,K
1.356797,2.16473,2.149855,1.286805,-0.176711,1.08527,1.685319,-0.660819,W
1.305175,3.582762,-1.518744,1.263007,-0.832654,-0.80744,-0.267431,0.294618,T
-0.630715,4.52009,-0.316547,0.723306,-0.274809,-0.571531,-1.311981,0.122786,T
1.069701,0.243878,-2.331911,0.931929,1.403992,0.4677,-0.154891,-0.664875,I
2.350641,-1.887992,0.764548,-1.259245,-0.608201,-4.024166,-1.412209,-2.842685,L
-0.900584,-1.411345,-0.015053,-0.927224,-1.397796,0.47892,-1.372479,-0.183388,B
-1.71724,-0.164943,-1.656399,-0.498165,0.107836,-0.189886,-0.141389,-1.551216,I
-0.245034,1.194726,0.05853,0.112079,0.457987,0.337926,1.002625,-0.232603,K
1.565951,1.684429,-0.206975,-0.429911,0.573306,-0.581581,1.147846,1.278523,U
1.406326,3.745915,0.259948,-0.435312,0.88092,0.752157,-0.057941,-0.333026,V
3.651605,-0.922284,1.365308,0.215404,-0.536116,0.156371,0.663408,0.309161,Q
0.38853,-1.940501,-0.003837,-1.580261,-0.933524,0.578108,-0.694543,-0.087296,G
0.321518,-0.818529,0.122298,-1.039849,-0.100227,-0.159048,-0.185892,0.76746,O
2.558651,0.099932,-2.148571,0.075239,-0.677636,0.080303,0.796061,0.934831,Z
0.949452,-2.227013,-0.169209,-2.388922,-0.240152,0.885281,-0.137445,-0.194575,G
1.247413,2.230598,0.035191,-0.951008,-0.095673,1.06052,0.999702,-1.043715,Y
-2.623834,-0.093383,0.269775,0.090773,-1.023846,-1.740674,0.305223,1.214539,A
2.051397,-1.173691,0.550185,2.086031,0.496465,-0.946058,1.352291,1.016224,M
-2.746094,-2.023382,-0.239155,0.342189,0.578178,0.976158,-0.643708,0.572114,R
-0.603061,-0.878253,-0.277207,-0.612884,-1.54594,0.873324,-1.091452,0.084932,B
-0.864272,1.94458,1.666922,0.819891,0.256647,0.899978,1.094883,-1.181923,W
-0.627915,-0.093644,-1.58358,-3.997561,0.537256,-0.277176,0.517248,-0.433682,E
1.261751,3.45933,0.537163,-0.334369,0.811088,0.612876,-0.435219,0.497168,V
4.884746,1.785495,0.218655,0.706792,-0.289682,0.128734,-0.341409,0.735596,F
1.182008,-0.410141,0.583485,0.177505,0.362704,-0.015501,-0.467601,0.601923,O
0.165635,-2.004907,-0.371776,0.53447,0.116463,-0.962317,1.353222,0.935175,O
-4.987909,-0.765486,3.218103,1.000162,-0.597345,0.57675,1.630935,-0.034599,W
1.870136,-1.206502,-0.332798,1.453633,0.162934,0.702206,0.729502,0.270775,H
3.00719,-0.584178,0.470272,-0.407708,-0.580497,0.631979,0.433554,0.027074,G
1.158497,-1.781013,0.316523,-2.002423,0.183242,-4.015051,-1.461486,-3.676419,L
-2.34252,-1.159168,0.871896,-1.069755,-0.224122,0.600982,-0.126345,-0.267511,P
1.748864,-0.865823,0.180492,-0.079365,-1.805833,0.399083,-0.336867,1.308649,S
-0.077084,-0.156641,0.609881,-0.046868,-1.108046,-1.031193,0.141225,0.608674,A
-0.797862,0.379133,0.337737,-1.017054,-0.239907,-0.954122,-1.537512,0.429534,D
-0.547636,0.514669,-0.588898,0.168964,-0.236477,-0.218045,-1.336912,1.103372,D
1.489352,0.675836,-2.362461,1.95233,1.057145,-0.165508,-0.424417,0.312398,J
-0.736113,-0.616049,-0.237336,-1.238543,-1.183796,0.916504,-0.249592,-0.597989,L
-6.276709,0.592663,1.428565,-2.082517,1.554057,-1.11842,1.117299,-1.557523,M
-2.888288,1.510204,1.726728,0.957959,0.056763,0.812353,1.098745,-1.409248,W
-0.9774,1.105826,2.432697,0.681788,1.302109,-0.325056,0.407626,-0.655015,W
-3.013101,-0.541148,0.678114,-0.55946,-0.937909,-0.302104,1.147693,0.213988,T
-1.147282,2.289012,-0.631872,-0.947463,-0.073193,0.942991,0.44928,-1.910476,Y
3.922771,0.59808,2.273919,1.625427,0.229597,0.443905,1.314516,-0.331245,W
-2.034758,-0.277917,-0.43073,1.128032,-0.082989,-0.103439,-1.315645,-0.171402,D
-1.765129,-1.689848,-1.465735,0.174559,0.24973,1.807461,0.159723,-0.410408,E
2.611091,-0.704314,0.107482,-1.361299,-0.275285,0.169055,1.529093,0.229018,K
0.263415,-0.263491,0.669533,-0.719982,0.785726,-0.398391,0.02408,0.762858,O
-3.471474,0.107502,1.54831,0.366735,-1.355942,0.383828,1.984782,-0.293912,K
-1.818926,-2.527077,0.197508,0.156411,-0.048772,-1.889306,0.935735,0.878168,Q
3.414078,-1.797449,0.636212,-0.565102,-1.018696,0.821344,0.273083,0.232398,G
-1.511522,-1.378351,-1.141558,0.019305,-0.734554,1.099219,-0.093268,0.620973,Q
-0.546267,3.216468,-2.108511,-0.12605,-0.13943,-1.480636,0.251871,-0.203023,Y
3.190992,-0.5283,0.691305,-1.292676,0.147601,1.345829,0.419017,0.605781,C
-3.013967,-2.002127,-1.268278,0.245144,0.262907,1.649041,0.422078,-0.057664,E
3.072841,-0.682421,-1.683407,0.922828,1.890254,0.562213,0.562112,0.948809,J
0.526941,0.341352,-1.225586,-0.763546,0.943361,-0.213898,2.086861,1.059295,K
-4.515099,-0.726661,1.705785,-0.054154,-1.092218,0.979754,1.460472,-0.041793,U
2.086538,-0.930962,0.373685,0.297833,-2.24752,0.375271,-0.421437,0.221325,B
-2.190184,0.091856,-1.180041,-0.599628,1.034446,0.161702,0.807037,-0.362495,K
2.400063,-0.414167,0.254747,-2.515516,0.484892,1.425905,0.705698,0.491304,C
-3.822955,2.544545,0.358753,0.264862,1.577618,-0.375172,0.637898,0.043624,N
0.437418,3.568564,-0.258271,1.366007,-0.752385,-0.737923,-0.872913,0.455252,T
0.880565,-0.692515,3.649246,-0.261056,0.853069,-0.925348,-1.399455,0.983205,N
-0.116728,2.921367,1.337999,0.950713,-0.278887,0.553279,0.600902,-0.473858,W
-0.472322,-3.352092,-0.678321,0.394398,0.942816,2.724267,-0.30379,-0.238035,Q
-3.699691,-0.645672,-0.814866,-0.682839,0.55787,0.045911,-0.551253,0.848091,B
3.269672,2.2649,0.614224,0.572082,-0.79028,0.820143,0.601537,-0.339657,T
2.965757,1.025421,-1.29108,1.904839,-0.302222,0.712853,-0.322634,0.556437,F
-1.439015,0.31074,-2.012865,0.505108,0.221562,-0.358851,-0.727092,-0.083411,T
-1.509459,-2.262895,0.665974,1.277652,-0.295903,-0.850217,0.571188,-1.019967,A
-1.373896,1.43484,0.704621,0.636057,-0.260306,-1.364931,-0.01771,0.081155,N
-1.750673,-0.216705,-1.57129,-1.551651,-2.064207,-0.557503,-1.272579,-0.032754,S
-0.111042,-2.074111,-2.394117,-0.964885,1.275557,-1.144044,0.613958,-1.560937,L
-0.554586,-2.074544,-0.791987,1.244153,-0.34994,1.668986,-0.027266,-0.249009,B
-1.656959,2.403019,-2.81005,0.36568,-0.187301,-1.459802,-0.196293,0.407515,T
2.140798,-0.799803,-0.717221,1.48319,-0.701741,0.234641,-0.102675,0.569324,D
0.214384,-1.513693,-0.660686,-0.844625,-0.903684,1.567283,-0.27185,-0.258214,Q
-0.617045,2.137319,-0.857312,0.585363,-1.028997,-0.126922,-1.860224,-0.02549,P
1.230019,1.418526,-0.210525,0.244495,-0.03368,-0.026864,0.882827,0.439678,H
-3.041689,-0.926727,-0.934945,0.861245,-0.629111,0.558308,-0.567431,-0.5729,B
1.691409,0.802519,0.545715,-0.707466,0.352738,0.239573,0.348224,0.236403,U
-0.409916,0.930204,1.102715,0.313664,-0.352708,0.152554,1.893293,-0.086463,A
-0.071635,-0.422757,1.434374,-1.824016,1.451516,0.071033,-0.981254,-0.719168,K
-0.297511,0.739738,0.224689,0.635178,-1.571165,0.706622,0.800416,-0.290139,X
-1.998004,-0.719495,0.653802,-0.224597,0.344234,-0.587439,-0.092544,0.012139,N
-3.410955,-0.567114,1.663144,-0.970218,-2.162376,3.540993,0.165198,-1.422133,Y
0.91411,2.129025,1.518134,0.518054,0.699026,1.561552,0.175254,-1.68642,Y
-1.67828,4.166639,-1.414564,-0.596377,0.591403,-0.957174,-0.418347,-0.662848,Y
-0.170436,-3.586335,-0.613018,1.904226,1.150835,-0.324394,0.58755,-0.525105,A
0.453843,-0.574504,3.080656,-0.389812,1.143212,-0.622418,-2.566109,0.908054,H
-1.306246,2.218513,0.377287,-0.287653,2.06277,-0.053459,0.975729,0.680667,N
0.303582,-0.597792,2.998905,-0.452317,1.738231,-0.743251,-2.481971,0.895582,H
4.101977,-0.409308,0.228941,0.240171,0.380136,-0.212256,-0.425289,-0.972883,I
-1.048882,-1.546144,-0.685767,0.571572,-0.281895,0.568754,-0.94789,0.542816,D
1.887631,-0.825318,-0.630477,-0.434957,-1.697666,0.019153,1.31574,0.432367,X
-2.751123,3.057763,1.56943,0.1315,0.690819,0.785954,1.138702,-1.462219,W
0.875181,1.875523,1.458331,-0.075474,1.207905,0.844364,0.072332,-1.151697,V
-1.147138,-0.103625,0.09829,-0.223611,0.546359,-0.01491,-1.49633,0.648915,O
-0.386961,-0.945684,0.089917,-0.615176,-1.265783,0.187683,-1.030462,0.266566,S
1.875646,2.016993,-0.289941,-0.325902,0.416998,1.2477,0.255568,-1.43878,T
2.391899,-0.889458,0.085173,-1.515823,-0.108468,0.564784,1.214626,-0.040726,K
-0.32483,-0.7382,3.958591,-0.725388,0.879804,-1.112608,-1.849292,0.665495,N
-0.215111,1.722276,-1.716237,-0.464291,0.285521,-0.72022,1.208091,0.784099,Z
-0.367692,0.744657,-2.225643,1.58861,0.19083,0.385964,-0.682117,0.674394,F
-1.697735,0.903243,-0.008832,-0.02122,-1.343378,-0.038493,0.739423,0.215662,F
-2.05514,2.856538,2.346295,1.593584,-0.654632,0.591402,1.632603,-1.35935,W
1.098621,-1.014921,0.360778,-0.398994,-2.069831,0.317509,-0.13511,1.159752,S
-2.276249,-1.525751,0.315546,-0.646653,0.535769,0.823668,0.033558,0.951975,R
1.583799,3.351609,0.713729,-0.11874,0.673758,0.868502,0.189122,-0.740733,V
-0.166672,-0.855692,1.865014,-1.991396,1.730063,0.17264,-1.201548,-1.31779,K
0.369815,-2.232753,-1.808214,0.150688,0.362987,-1.850364,-0.181419,-1.294647,L
2.998524,3.000491,1.010348,0.664956,-0.027901,0.936995,0.331154,-0.968616,V
-1.994,-0.320948,-0.20206,-0.224681,-1.769957,0.553753,-0.011755,0.104931,J
-2.62427,-0.488984,0.034064,1.98246,-0.908434,0.268361,0.681423,-0.299356,F
3.423696,0.55054,-2.131204,1.309333,0.3583,0.094853,0.3016,0.439901,I
1.589685,-1.32987,-0.127898,-0.968313,-1.13263,0.801461,0.46375,0.308041,E
1.804324,2.0888,0.764957,0.513148,-0.794894,0.144814,-2.435558,0.283597,P
0.40458,-0.958154,0.936825,-1.089223,-0.226461,0.877478,-0.987911,-0.13313,R
-1.764053,2.556123,0.734654,0.647361,-0.204055,0.786781,-1.959082,-0.543447,V
1.785573,-0.533956,2.869246,-0.445612,1.246716,-0.582989,-1.839258,1.101773,H
-0.357995,-0.509788,-1.867317,-4.517055,0.805479,-0.857436,0.680801,-0.038891,E
0.203889,1.691572,-1.248002,-0.684713,0.602229,-0.456996,1.005415,0.070522,X
-0.322389,0.200096,0.461065,-0.029904,0.575499,-0.267667,-0.776364,0.386749,O
3.023619,0.040059,1.278078,0.83714,-0.289794,-0.675122,0.229461,0.497337,N
-0.15168,0.356866,-0.689613,-1.810826,1.711146,0.622183,0.781845,0.434194,C
-1.33546,-0.253117,0.113857,0.134082,0.06142,-0.239932,-0.625655,-0.896821,X
0.981944,0.04006,0.554431,0.406594,-0.51211,-0.773144,-0.379925,0.253332,D
-2.808313,0.631278,0.409423,-1.733891,-0.335653,0.206516,0.077115,0.125835,T
-1.965365,-0.929864,0.155055,0.059622,0.406575,0.768244,-1.29776,0.030167,O
-0.180458,3.256914,-0.309137,0.113972,-0.168255,-0.815432,-1.159447,0.637998,F
-0.384833,-0.527432,-1.059365,-2.075693,0.843271,0.166154,0.61728,-1.029638,I
1.820979,0.630247,-2.381014,0.441284,-0.653556,-0.248936,0.657221,1.188417,Z
1.015042,-1.309935,0.242711,-0.248508,-1.600082,0.585485,-0.837891,-0.069453,B
0.699633,-0.554708,-1.717712,0.045748,-0.106548,-0.384184,-0.252983,1.159946,S
-1.225644,-0.654258,0.47967,1.303705,0.781269,-0.450519,1.825528,0.541261,M
-3.591017,0.822585,-1.137305,-0.206596,-0.242148,-1.307015,-0.194781,0.181113,D
4.455202,-1.75422,1.636839,-0.519475,-1.182812,-3.421395,-0.637337,-2.183352,L
0.243868,-1.693631,0.540347,2.377517,0.251191,-0.102191,1.075567,0.64699,M
-0.511716,-1.244827,-0.538369,-2.670728,0.59626,-0.276792,0.342549,-0.409359,C
-0.31703,1.87123,0.612979,1.652794,-1.760513,-0.009813,0.710407,-0.14923,P
-0.822633,1.777737,-1.916843,-1.180225,0.79517,-1.078651,1.129592,0.941242,E
1.520422,-1.431592,1.560936,-0.526545,-0.624183,1.033272,-0.146395,-0.009088,Q
2.425799,-0.662268,0.145539,-0.445644,0.108695,0.84479,0.71703,0.629571,G
1.744105,-0.428047,2.271721,-0.596354,-0.642569,1.731306,0.435529,-0.397983,Q
2.431351,-1.144608,0.031075,-0.964955,-0.900634,0.834733,0.458892,0.268574,E
-3.038793,1.683255,-0.553769,-0.90212,0.801616,-2.453296,1.514521,1.256662,U
2.674224,-2.424144,0.59317,1.765792,0.114593,-1.290792,0.881916,-1.16425,A
-1.956751,-0.008746,-0.398605,-1.746751,0.961335,0.305496,-0.416925,0.023756,G
0.484541,-0.887032,0.354723,0.754705,-0.731205,-1.252356,-1.123024,0.771695,N
3.482564,-1.429374,-1.053119,1.52463,0.965494,0.346692,0.990974,0.835311,J
1.032346,1.924947,1.27421,0.059885,1.101743,0.798189,-0.281177,-1.209687,V
0.16452,-0.683511,3.471295,-0.452939,1.178929,-0.955765,-1.895687,0.560975,N
-2.858639,-3.033388,0.201963,0.52788,-0.511516,1.347899,0.353957,-0.467981,K
0.85226,-0.242004,0.250246,-1.369788,-1.284943,0.902586,-0.121577,0.401883,S
1.395988,0.683992,-1.794837,1.756958,-0.548202,0.751038,-0.295084,0.636486,F
2.589533,1.721108,-0.00049,0.997893,-1.320784,-0.345761,-0.658851,0.010848,P
1.06977,-2.624119,-0.141675,1.622542,1.215699,-0.57304,1.071633,-0.643818,A
1.529158,2.154108,-1.595235,1.41279,-0.212681,0.360711,-0.396749,0.354392,F
-2.369016,-0.15164,-0.262536,-0.839067,-1.756362,0.527478,-0.34398,-0.56474,J
-1.143734,-0.711104,-0.189381,-0.522242,-1.517072,0.575572,0.105143,0.002607,J
-2.291618,3.345005,1.018105,-0.407582,1.803147,-1.07742,1.180402,-0.710826,W
-0.626575,1.492228,-0.643679,0.20503,-1.005918,-1.199504,-0.045752,0.306975,D
0.007509,-0.754002,0.054737,0.742014,-0.119021,0.584117,-0.310196,0.123774,O
-2.205101,-2.813805,-0.99895,0.781129,1.261121,0.880817,-0.266999,0.891219,D
2.91789,-0.833857,0.402579,-0.000143,-1.224554,-0.152766,0.224553,-0.041142,R
4.449357,2.319293,1.741372,0.614169,0.170703,1.292823,0.954851,-0.603002,Y
4.144926,2.395308,1.219886,0.548799,0.073935,1.305632,0.866075,-0.941313,Y
0.708189,1.632358,-1.871829,1.938022,-0.463211,0.793357,-1.986721,0.1523,P
2.381824,1.002466,0.814607,-0.489861,0.077129,0.161677,0.965008,0.315094,U
-2.894458,0.028516,0.53794,-1.304313,-0.003736,0.704824,0.218392,0.546035,Q
1.272339,3.474751,0.815298,0.710238,0.082485,0.658129,0.789422,-0.289448,V
0.128775,-0.911886,-1.474468,-2.098967,-1.519494,-0.307795,-0.528902,0.22065,Z
0.69144,1.888562,-0.186879,-0.956574,1.807177,-0.151534,0.5043,0.615388,U
0.121977,-0.546346,-0.684382,0.389006,-0.246018,0.286079,1.542231,0.533161,K
1.430738,-0.317866,0.102578,-0.969492,0.384817,1.178149,0.150629,-0.044621,G
0.415434,-0.196669,-2.471247,-1.355113,-1.218543,-0.315898,-0.01981,0.085247,Z
0.031421,-0.597265,-0.705317,1.689875,-0.594333,0.051769,-0.473136,0.344909,D
-4.260243,-4.071206,0.118291,2.707631,3.182644,-1.556727,0.95395,0.630709,M
-3.089041,2.338896,2.829383,1.725933,0.034758,0.219106,0.83592,-1.028262,W
0.614419,-1.644489,2.118432,0.905326,0.479367,-0.571956,1.795664,1.447191,M
-0.197656,-1.166686,-0.564105,-1.370782,-0.634073,-0.300383,1.016189,-0.530281,X
0.541021,2.255623,-0.311157,0.84329,-0.799047,-0.108252,-1.114214,-0.179519,P
1.357585,-1.10481,-0.142346,-1.101028,-0.590208,0.790524,0.054958,-0.059264,E
-2.09555,-1.173932,0.820808,-0.846545,0.065299,-0.259274,0.850861,0.125227,G
-1.291474,-0.562676,-0.29564,-1.655521,-1.25698,1.203559,-0.118444,-0.59027,L
4.352412,2.413978,-0.092893,0.474249,-0.182837,-0.175415,-0.394623,0.895909,F
4.246906,-0.344259,0.850747,0.221983,-1.089178,-0.564955,-0.329557,0.819933,D
-0.423076,-2.053228,-0.277285,-0.449153,-0.283423,1.028294,-0.556177,0.131824,R
4.153385,-1.089566,-0.120756,-0.493143,-2.075334,0.19542,0.711375,0.24457,S
0.832118,2.604294,-0.294971,0.201376,-0.250981,-0.226001,-0.318384,0.22584,F
2.161507,1.802052,0.180774,0.004354,0.185764,1.400303,0.486843,-1.496633,T
1.013835,-2.821645,-0.179768,1.627397,0.384307,-1.483439,0.539994,-1.009685,A
-0.382868,0.517138,0.013709,1.387541,0.870709,-0.361882,0.119341,-0.162449,N
0.82194,-0.667885,3.13745,-0.467257,1.71329,-0.753427,-2.237937,1.089395,H
1.409526,-1.337623,-0.381899,-1.202576,-1.142557,0.745668,0.36421,0.262822,E
-0.517997,-1.240254,0.724809,2.166032,0.070945,-0.19781,1.440922,0.617652,M
-0.62446,-1.64936,1.409335,-0.343856,-0.57972,0.863895,1.168371,-0.535433,G
2.63288,-1.131709,-0.727689,1.627095,-0.478481,0.513749,0.010366,0.182176,D
-3.832746,0.354826,-0.020673,-0.017953,-1.315117,-2.707374,0.384171,1.710663,A
3.707707,2.433292,1.583088,0.617569,0.268839,1.281689,0.67245,-0.766044,Y
-3.152919,-0.408567,0.477144,-0.136256,-0.334982,-0.738111,-1.133562,0.192283,N
-3.393753,-0.645273,1.018112,-0.260859,0.061052,-0.947145,0.325903,0.684103,U
1.476168,2.51068,-1.393478,0.453904,-0.374466,-0.344928,-0.826948,0.230267,P
1.297701,2.373131,-0.959879,-0.292749,0.839635,0.876183,-0.274452,-1.702374,T
-1.487937,-1.563016,-0.302779,-1.013167,-1.237275,0.424039,0.670941,-0.226106,X
-0.770736,-0.350581,0.227738,-0.185223,0.459706,-0.202345,-0.623776,-0.621247,X
-1.549679,1.556567,-2.087535,1.33911,0.37365,0.722745,-1.158664,-0.858933,F
1.187349,1.617603,1.233884,0.058376,1.318088,0.503476,0.190456,-0.682945,V
-0.211473,-1.284679,0.886848,-0.918406,-0.004694,0.768211,-0.618898,-0.479327,Q
-2.774609,-0.076034,1.52116,0.398665,0.386322,-1.532441,0.864472,-0.286881,U
2.199314,1.228111,-0.778659,-1.561482,1.488494,-0.020417,1.029576,0.870038,C
0.388243,2.402809,-1.500891,1.47642,-0.539347,-1.314576,-0.911178,0.998063,F
1.817412,-1.413601,-1.858807,1.505179,-0.508131,0.277899,0.541458,0.090045,X
-0.934411,1.552072,1.37918,1.212109,-1.017363,-0.398798,0.595553,0.000787,P
0.638303,1.672643,2.813457,0.543735,0.786686,-0.196304,0.986775,-0.317499,W
2.40296,-0.764764,0.984508,0.162032,-0.397704,0.035408,-0.097809,0.478943,O
1.980814,-0.630522,-0.447783,0.837821,-1.014715,0.729847,-0.132708,0.096955,B
2.930195,-0.35928,0.030083,-0.082668,0.816323,-0.263894,-1.123235,-1.515839,I
-0.835995,-0.538175,1.041806,-0.384887,0.628055,0.521513,1.468427,-0.365512,C
-4.206855,0.655248,1.450471,-1.392798,0.814129,-0.769982,1.377818,-1.321699,M
-3.364972,0.642372,-0.048539,-1.783041,-0.62071,-0.293511,0.24636,0.410018,T
-4.243812,0.1795,2.077626,-0.234984,-1.598469,2.073151,0.805628,-1.37279,Y
-1.74432,-0.818815,0.875041,2.367146,0.179446,-1.213337,1.679613,-0.193056,M
-0.061901,3.446948,-0.89668,1.080366,-0.575602,-0.679565,-0.072083,0.537077,T
-0.749645,-0.046295,-0.253187,-0.769072,-1.193692,0.417472,1.165098,-0.440243,X
0.164087,-2.715984,-0.479795,1.584183,0.683646,-1.312821,0.093894,-1.3794,A
-1.756658,0.786322,-1.179816,-1.481264,-0.913532,-0.788311,0.871715,0.401573,T
0.055463,0.12505,-0.309232,-1.240149,0.857163,0.813123,-0.23276,0.268563,G
-1.955235,-1.822262,-0.246787,1.382974,-0.508332,-0.130691,0.764657,1.151993,B
0.118151,-1.06053,-0.35442,-2.904159,1.216756,0.591358,-0.175019,-0.859793,C
-1.681562,-2.307411,0.075041,-0.26501,0.255549,0.798353,0.057372,0.876971,R
3.72131,-0.379839,-0.736837,0.198136,-0.493433,-0.048026,0.673815,-0.911651,I
1.669873,0.100859,-0.046879,-1.494969,0.196028,1.393705,-0.257357,0.564427,C
0.098578,-0.568687,0.438527,0.407855,-0.326765,-1.162481,0.207313,0.674515,U
0.632735,-0.724736,3.350358,-0.51112,1.037795,-0.919919,-1.924713,0.513739,N
0.874209,0.659617,-1.537396,0.178973,0.093099,-0.339879,1.322747,0.332383,X
-3.665332,-0.069505,0.080647,0.534769,0.169278,-1.46972,-0.08426,-0.482558,U
0.789623,0.976564,0.319,-1.199891,0.579469,-0.088654,0.370071,0.173372,U
0.605211,3.980848,-0.588317,0.172042,-0.044598,-0.869266,-1.887169,0.854447,F
-0.94655,-0.15119,-1.176798,-0.871343,1.028785,0.881741,-1.266637,0.823235,C
2.698324,-0.400073,-0.065382,-2.596416,0.561517,1.354791,0.718964,0.617772,C
3.921634,2.439215,1.200147,0.537258,0.147131,1.284323,0.827708,-0.910543,Y
1.086205,-0.591834,0.66777,0.417562,0.159262,0.207903,-0.284619,0.728955,O
1.443199,0.976724,0.330457,-0.958179,0.143181,-0.633286,0.933538,0.081827,U
1.805596,-0.304737,0.402874,0.411014,0.386972,-0.025871,-0.168526,0.450754,O
3.431497,0.462441,-2.116023,1.070779,0.577023,0.191629,0.554916,0.449687,I
-1.159854,0.22555,0.092179,-1.456234,-0.363097,0.500145,-0.431402,0.48774,T
1.351945,-1.073415,1.736518,1.011044,0.111912,-0.869863,1.299919,1.252568,M
2.195721,2.608952,0.643231,0.050999,0.142612,1.016517,0.606278,-0.218567,V
0.594296,-0.746539,3.760579,-0.4753,0.836033,-1.051962,-1.566604,0.597543,N
-2.356955,2.507693,-2.196245,1.453054,-0.282066,1.027074,-2.691428,-0.221,P
0.036239,-1.136694,0.105145,-0.652281,0.005302,-0.411418,-0.87773,0.305264,O
-5.76627,-0.523018,1.719927,1.030403,-0.729868,-0.72171,2.101602,0.999951,M
-1.077755,-0.461257,-0.546636,1.35119,0.047354,0.237988,-0.627851,-0.012497,D
4.058653,2.100682,0.307147,0.568001,-0.257243,1.174003,0.707623,-0.601525,T
-1.796402,-0.345572,0.862043,-0.598402,0.365201,-1.07869,-0.677682,0.124892,O
1.128577,2.481239,-0.353257,-0.349042,-0.366512,1.148368,0.946238,-0.993597,Y
-1.01578,-1.148141,-0.218451,-0.837237,-1.419157,0.625292,-1.302004,-0.409557,B
-2.644982,1.276709,-0.158572,-0.640036,1.412688,0.028391,0.728787,-0.591524,K
3.627732,-0.406247,0.139381,0.084521,0.561632,-0.22742,-0.755078,-1.259747,I
