@relation letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4-weka.filters.unsupervised.attribute.Remove-R9-16

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
0.004572,0.002949,-0.00237,0.002904,-0.00877,-0.008408,0.010818,-0.000562,T
-0.000853,-0.007436,0.002985,0.001102,0.01037,-0.005638,-0.000866,0.002906,Z
0.000916,-0.001603,0.002052,0.013753,0.014701,0.004391,-0.005079,-0.005984,G
0.00019,0.004338,-0.004173,-0.001226,-0.005446,-0.00426,0.005145,-0.000093,F
-0.00549,-0.005337,-0.001696,0.004674,0.002484,-0.0034,0.007553,-0.000677,K
-0.004836,0.005192,-0.00454,0.003159,0.002184,0.000318,0.004188,-0.000912,G
0.00302,0.003715,0.001147,0.008044,0.007668,0.002654,-0.002209,-0.005883,G
-0.008608,-0.000669,-0.004846,-0.012733,-0.006075,-0.005276,-0.004969,0.001881,W
0.004263,0.004847,0.000661,0.004934,0.001636,-0.001334,0.000756,-0.00554,Z
-0.008143,-0.008665,0.000864,0.006477,-0.004359,0.003778,-0.001476,0.009308,K
-0.014113,-0.010572,0.008887,-0.001222,-0.008502,0.011945,0.00353,0.009545,A
0.002858,0.001931,-0.002056,-0.005852,-0.001746,-0.005468,-0.007486,-0.011621,S
-0.012659,-0.003961,-0.013223,-0.01318,-0.008626,-0.010939,-0.006229,0.004838,W
-0.020173,-0.007641,-0.001919,0.008155,-0.017605,0.014879,-0.005377,0.016268,L
0.002101,0.002636,0.002636,-0.0014,-0.00355,0.006996,0.000155,-0.005512,B
0.00447,0.004806,-0.000971,0.003365,-0.007071,0.004466,-0.007515,-0.009983,H
0.001209,-0.003774,-0.00079,0.001331,-0.000305,-0.000262,0.003847,-0.00099,H
0.004087,-0.00947,-0.008262,-0.00249,0.006573,-0.00683,0.01174,0.011592,I
-0.014981,0.003346,-0.005277,-0.01411,0.004467,0.005824,-0.001157,-0.005141,H
-0.002347,-0.001454,0.000203,0.012727,0.018784,-0.007224,-0.008936,-0.001104,C
0.006826,-0.001469,0.009173,0.007758,0.000346,-0.004867,-0.000628,0.000115,C
-0.015499,0.007691,-0.003669,-0.002347,0.004735,-0.010776,-0.006377,-0.003741,T
0.004132,-0.001561,0.016949,-0.001815,-0.013956,-0.006986,0.007501,0.003723,M
0.002404,0.000297,0.00547,-0.002368,-0.011742,-0.002617,0.004472,-0.003149,R
0.003035,-0.004807,0.001992,-0.00899,0.002734,0.005134,-0.004575,-0.005619,K
-0.007161,-0.004647,-0.006608,0.000089,-0.010457,-0.011192,0.005044,-0.001124,W
0.001757,0.000812,0.000026,-0.011511,-0.003917,-0.000242,0.008733,0.00422,T
-0.001934,0.001104,-0.004275,-0.01128,-0.004432,-0.000403,0.003792,-0.002193,T
0.001272,-0.009368,-0.006447,-0.004655,0.005547,-0.001968,0.009409,0.011617,I
-0.016246,0.002464,-0.006447,0.005128,-0.015658,0.027745,-0.003563,0.013117,L
0.005622,0.012076,-0.001538,0.003392,-0.002744,0.001676,0.000103,0.00022,B
0.00768,-0.004408,-0.005298,0.00088,-0.005356,0.007948,-0.003741,0.009873,I
-0.010468,0.002513,-0.008527,-0.004387,0.012462,0.000777,-0.002363,-0.000702,K
-0.006344,0.002832,0.007949,-0.00066,0.000415,0.001801,0.008591,-0.001865,U
-0.005111,0.004599,-0.013093,-0.007651,0.001052,-0.002669,0.003288,0.002747,V
-0.000511,0.001681,0.002436,0.004131,-0.004771,0.001489,0.005663,-0.006965,Q
-0.002553,0.006215,0.008152,0.0019,-0.003477,-0.003874,0.003966,0.003305,G
-0.000048,-0.001713,0.01773,0.007662,0.003772,-0.004637,0.0009,-0.000847,O
0.003453,-0.003949,0.003413,-0.003744,0.004366,-0.004006,0.007278,-0.00387,Z
-0.004503,0.001194,0.008212,0.011056,0.005597,-0.004294,0.000118,0.001356,G
0.003504,0.0057,-0.010483,0.01214,0.001492,0.002153,0.002893,0.004087,Y
-0.012567,0.004661,0.009428,0.004415,0.00054,0.007289,-0.006686,-0.006816,A
0.004878,-0.00482,0.006278,-0.000224,-0.006137,0.004849,0.006609,-0.00326,M
0.009438,-0.000247,0.002901,-0.022161,0.002467,0.001394,-0.007002,-0.006917,R
0.009703,0.008587,-0.002871,0.000713,-0.004197,-0.001081,0.000833,-0.005129,B
-0.005836,-0.002313,-0.013285,0.003251,0.000085,-0.00855,-0.004017,0.002823,W
0.00562,-0.007698,-0.00754,0.008298,0.006657,-0.015727,-0.011927,0.00003,E
0.000933,0.009352,-0.006614,-0.006604,0.000776,-0.003769,0.005937,0.001894,V
0.002315,0.003584,-0.005328,-0.005278,-0.004618,0.002162,0.009484,-0.006439,F
-0.001978,0.002175,0.002103,0.001051,0.005536,0.002652,0.001893,-0.005253,O
-0.005053,-0.004954,0.011785,-0.003973,-0.001176,0.00372,-0.001705,-0.001042,O
-0.023342,0.000677,-0.015232,0.0048,-0.013431,-0.022203,0.000799,-0.007792,W
-0.004337,-0.007387,-0.001119,-0.000238,0.000175,0.007436,0.01042,-0.011894,H
-0.001694,0.004525,-0.006735,-0.000413,0.001438,0.002231,0.00415,-0.008715,G
-0.015589,-0.006566,-0.010688,0.012254,-0.005537,0.024011,-0.015306,0.016059,L
-0.006488,0.005276,-0.00175,0.003912,0.00215,-0.001631,-0.009171,0.000397,P
0.003154,0.007075,0.010117,-0.007878,-0.001,-0.003267,0.00081,-0.009205,S
0.003235,0.001103,0.004598,0.0086,-0.002311,0.005211,-0.006709,-0.009572,A
0.004215,0.00683,0.001833,0.004346,-0.005575,0.006308,0.001552,-0.00549,D
0.000525,0.004922,0.005489,-0.000063,0.002608,0.000629,0.005419,-0.00318,D
0.006982,-0.014392,0.000296,-0.004654,0.000501,0.003585,0.01191,-0.000643,J
-0.002456,0.006737,-0.004565,-0.001153,0.002498,-0.004943,-0.006619,0.003541,L
-0.018477,-0.019152,-0.005247,-0.002785,0.002768,0.008792,-0.027655,-0.016926,M
0.001363,-0.008896,-0.014497,0.008144,-0.01118,-0.011333,-0.005079,-0.001019,W
-0.009885,-0.000959,-0.002256,0.002414,0.001045,0.00312,-0.007324,0.003715,W
0.006111,0.002308,-0.002213,-0.000099,-0.006009,-0.011717,-0.013719,0.000844,T
0.008556,0.003503,-0.010787,0.016896,-0.001465,0.009536,-0.000504,0.008453,Y
-0.005649,0.001661,-0.00658,-0.001067,-0.005039,0.002727,0.006219,-0.00167,W
0.002639,-0.000655,-0.005131,-0.004215,-0.00715,-0.001487,0.005577,0.001288,D
-0.001751,-0.00756,-0.005836,-0.001115,0.001363,-0.006651,0.00569,-0.001564,E
-0.004835,-0.003363,0.000758,0.002612,-0.003447,-0.009058,0.003446,-0.003473,K
-0.001748,0.000856,0.006304,0.005557,0.005764,0.001242,-0.000955,-0.004557,O
-0.009392,-0.002586,-0.010519,0.001189,-0.005214,-0.015226,-0.011882,-0.00716,K
0.002701,-0.002879,0.015923,-0.003599,-0.00763,0.000319,-0.010226,0.005782,Q
0.000176,0.005378,0.001949,-0.001137,-0.005031,0.001154,0.007499,-0.007285,G
0.001843,0.00651,-0.000451,-0.009685,0.009402,0.006516,-0.004557,-0.007598,Q
-0.000435,0.001878,0.001213,-0.00921,-0.007013,0.005646,0.003728,0.013234,Y
-0.001775,0.002343,0.000088,0.001621,0.002223,-0.010847,0.009422,-0.007352,C
0.00036,-0.007702,-0.001546,-0.003744,0.000015,-0.009857,0.001728,-0.000245,E
-0.001649,-0.009426,0.002901,-0.002445,0.005581,-0.001384,0.019234,-0.000706,J
-0.004622,-0.005119,0.007725,0.006321,0.006124,-0.005118,0.002093,0.00327,K
-0.012546,0.005206,-0.009213,-0.001961,-0.012894,-0.018477,-0.002495,-0.001188,U
0.004501,0.011163,0.003589,-0.002577,-0.007499,0.002716,0.003352,-0.00155,B
-0.003846,-0.007694,-0.001188,0.006972,0.007898,-0.001987,-0.005423,0.00528,K
-0.003947,0.000802,0.002268,0.008703,0.004979,-0.014896,0.006402,-0.002874,C
0.00069,-0.006629,0.002312,0.00141,-0.006441,0.003636,-0.005752,0.001765,N
-0.005478,0.002186,-0.003456,-0.010226,0.001201,-0.003501,0.0048,-0.00219,T
-0.002505,0.007506,0.007689,0.005575,0.001758,0.004196,-0.001134,-0.012501,N
-0.010992,0.000122,-0.01298,-0.011108,-0.004051,-0.005844,-0.000658,-0.004742,W
-0.003993,0.002436,-0.009052,-0.011541,0.010562,0.004835,0.008317,-0.006684,Q
0.012735,0.004509,0.00358,-0.019086,0.00464,-0.002769,-0.011859,0.000947,B
0.00499,0.003959,-0.00615,-0.002025,-0.007838,-0.006616,0.011137,0.001108,T
0.00016,-0.001844,-0.00596,-0.009468,0.000597,0.00354,0.014789,-0.00751,F
0.003219,-0.001201,-0.003858,-0.011773,0.012328,0.003978,-0.004762,0.002579,T
-0.018038,-0.00379,-0.001088,-0.001051,0.001462,0.008252,-0.009913,0.005724,A
-0.005677,-0.001134,0.002979,0.00454,0.001717,0.004221,-0.004375,-0.002886,N
0.017137,0.005189,0.006992,0.009288,0.003936,0.008579,-0.012985,-0.003776,S
-0.006058,-0.018432,-0.000785,0.007874,0.003678,0.004781,-0.001568,0.01031,L
0.004087,-0.003052,-0.004935,-0.002634,-0.003774,0.000911,0.007157,-0.003886,B
0.014116,-0.001545,0.005901,-0.010489,-0.001407,-0.003317,-0.000831,0.014003,T
0.000683,-0.004811,0.001768,-0.000212,-0.000891,0.003414,0.010624,-0.01007,D
-0.001383,0.012959,-0.009642,-0.0035,0.012287,0.005783,-0.002018,-0.003291,Q
0.002811,0.006685,-0.002257,-0.000602,-0.000453,0.005022,0.003169,0.001222,P
-0.005201,-0.00188,-0.001042,0.000039,-0.00141,-0.000327,0.003989,-0.003484,H
0.003613,-0.004855,-0.005466,-0.001461,-0.008601,0.001025,0.001729,-0.002931,B
0.004728,0.002182,-0.002204,0.00773,0.000373,-0.001261,0.005919,-0.004983,U
-0.009492,-0.002386,-0.003635,0.002919,-0.005229,-0.006963,0.000386,-0.003052,A
-0.005049,-0.001656,-0.005878,0.006293,0.01218,0.002113,-0.01486,-0.003035,K
-0.006154,0.003288,-0.004521,0.001815,0.000736,0.003925,-0.001626,-0.007007,X
0.004004,-0.002001,0.00148,0.001759,-0.005051,-0.008649,-0.00326,0.003557,N
-0.003147,0.009768,-0.009253,0.002176,-0.014538,-0.022781,-0.002594,0.006526,Y
0.007137,0.008923,-0.011256,0.018639,0.006136,0.015952,-0.000165,0.005839,Y
-0.001884,0.006568,-0.003222,-0.007465,-0.001654,0.00571,0.000179,0.017334,Y
-0.001298,-0.012472,0.006087,0.005878,0.004743,0.010813,-0.000552,0.005897,A
-0.002564,0.002073,0.015864,0.002404,-0.0019,-0.008446,0.002775,-0.002452,H
-0.002345,-0.002506,0.00506,0.000765,0.002381,-0.000515,-0.001427,0.003754,N
-0.004807,0.010919,0.008425,0.011342,0.010527,0.013617,-0.000229,-0.007977,H
0.004617,-0.001898,-0.005843,0.00228,-0.003351,-0.00528,0.008464,0.010661,I
0.003889,0.004176,0.00259,-0.011686,0.004509,0.006721,-0.000668,-0.005164,D
0.00385,0.000558,0.007527,-0.000712,-0.00702,-0.003257,0.004001,-0.003087,X
-0.015163,-0.006421,-0.01781,0.005033,-0.003535,-0.003098,-0.006994,-0.003046,W
0.00267,0.014375,-0.005795,0.013438,0.005569,0.009297,0.002797,0.01693,V
0.001117,0.007053,0.004729,-0.004544,0.005102,-0.00336,0.001193,0.004569,O
0.00487,0.009767,0.000864,0.002765,0.004893,-0.000583,-0.006367,-0.000858,S
0.035883,-0.006145,-0.013073,0.016999,-0.000802,-0.000239,-0.004338,0.000316,T
-0.002886,-0.001597,-0.005528,0.004381,0.000083,-0.006093,0.002034,-0.005843,K
-0.00374,0.00551,0.01895,0.004319,-0.004995,-0.007244,-0.001589,0.001197,N
-0.001985,0.001667,-0.001033,-0.006826,0.008357,0.001726,-0.002204,0.001171,Z
0.002271,-0.008381,0.003883,-0.009298,0.002772,0.002667,0.008058,-0.003821,F
-0.007272,-0.003568,0.005563,-0.001736,-0.004011,-0.008163,-0.005981,-0.002482,F
-0.009365,-0.004907,-0.011432,0.007152,-0.00191,-0.005572,-0.007822,-0.003472,W
0.000126,0.01036,0.012869,-0.002982,-0.003284,-0.001563,0.000131,-0.004721,S
0.013495,0.005836,0.004472,-0.019824,0.000035,-0.005507,-0.01011,-0.001048,R
-0.002824,0.001084,-0.01129,0.004656,-0.000448,0.00079,0.003599,0.000759,V
-0.004949,0.000524,-0.010374,0.004296,0.01052,-0.002738,-0.014027,0.004052,K
0.004233,-0.015955,-0.00058,0.002617,-0.002657,0.00123,-0.002421,0.00996,L
0.000415,0.00207,-0.015536,-0.000325,-0.004843,0.001401,0.00534,-0.001251,V
0.005906,0.001904,0.007053,-0.00142,-0.006302,-0.005463,-0.008223,0.000532,J
-0.006151,-0.003228,-0.004562,-0.004214,-0.008924,-0.004084,0.002517,0.000406,F
0.0025,-0.008141,-0.003417,-0.005006,0.000656,-0.003924,0.016436,0.000764,I
-0.000037,0.000921,0.002717,0.00006,-0.005345,-0.00506,0.004501,-0.006793,E
0.001545,0.005694,-0.010643,-0.00234,0.003851,0.004141,-0.000598,-0.01437,P
0.009416,-0.000664,-0.00734,-0.002616,-0.004214,-0.003654,-0.006583,-0.012323,R
0.000946,0.015409,-0.013669,-0.01538,0.007173,0.003079,-0.002526,0.001532,V
-0.003602,0.01326,0.003142,0.013074,0.007328,0.008751,0.005737,-0.009165,H
-0.000133,-0.005585,0.000978,0.010007,0.017131,-0.011611,-0.015597,0.003252,E
-0.002828,-0.000633,-0.001071,0.005332,0.00657,-0.005448,0.000993,0.010402,X
0.003263,0.002455,0.000723,-0.002085,0.001906,-0.00543,-0.000312,0.002613,O
0.001314,-0.000513,0.004534,-0.003974,-0.007778,-0.00461,0.006792,-0.00223,N
-0.009061,-0.001509,0.000703,-0.001693,0.012588,-0.007219,-0.000637,0.003006,C
0.002721,0.000855,-0.001244,-0.00069,-0.001002,0.003711,-0.006483,0.008337,X
0.002333,0.005743,0.001023,0.001673,-0.004232,0.005479,0.002909,-0.000965,D
-0.008579,0.008329,0.000991,0.007672,0.000291,-0.001597,-0.003019,-0.000019,T
0.002987,0.003583,-0.004845,-0.012922,0.013631,-0.000373,-0.007811,-0.005724,O
-0.001228,0.005634,-0.001104,0.002082,0.003712,-0.002142,0.000645,0.002533,F
0.00099,-0.006153,-0.006259,0.00642,0.001521,0.003818,-0.005328,0.001081,I
0.002137,-0.003057,0.005982,-0.001206,0.004305,-0.002449,0.008427,-0.001526,Z
0.005731,0.007452,-0.001116,0.000961,-0.004622,0.003209,0.002014,-0.006115,B
0.008827,-0.003533,0.008834,-0.006059,0.002792,0.001043,0.001328,-0.004054,S
-0.002544,-0.006204,0.00618,0.000923,-0.007409,0.002397,0.001988,0.000288,M
-0.000757,0.00343,-0.000442,-0.012683,0.009108,0.005535,-0.015195,0.002014,D
-0.017249,0.003543,-0.001928,0.007243,-0.020615,0.026291,0.002776,0.007557,L
0.002163,-0.009093,0.008509,-0.003858,-0.005069,0.001348,0.004244,-0.004884,M
0.008333,-0.004088,0.000562,0.012039,0.000841,0.00204,-0.006235,-0.003214,C
0.003043,0.004066,0.003214,-0.007145,-0.014603,-0.006649,0.001504,0.008085,P
-0.000532,-0.00634,0.008714,0.002742,0.004832,-0.002432,-0.002205,0.003062,E
-0.00011,0.00527,0.001647,0.00334,-0.003682,-0.008623,0.001782,-0.000403,Q
-0.001823,0.002347,-0.001186,0.002055,0.00235,-0.00177,0.006778,-0.00631,G
0.001933,0.00756,-0.005798,0.005359,-0.003887,-0.005929,-0.001592,-0.003909,Q
0.000503,0.00221,0.003331,0.001573,-0.004517,-0.008308,0.007085,-0.001882,E
-0.004636,-0.005861,0.013981,-0.00685,-0.001378,-0.00418,-0.009576,0.002663,U
-0.010672,-0.006375,-0.000758,-0.001597,-0.005654,0.017132,0.000975,0.004479,A
-0.001439,0.004366,0.000489,0.002401,0.005371,0.001605,-0.0043,0.003865,G
0.006558,0.000371,0.00885,0.000076,-0.005052,0.008263,0.002028,-0.009324,N
-0.000505,-0.013641,0.005982,-0.002189,0.002198,-0.007496,0.015628,-0.002275,J
0.002888,0.009754,-0.010744,0.006957,0.001304,0.004475,0.003158,0.012797,V
-0.000519,0.007465,0.004796,0.007558,0.007036,0.002994,-0.005523,-0.007892,N
0.004403,-0.004584,-0.000565,-0.001265,-0.006492,-0.003746,-0.009033,0.000157,K
-0.002916,0.013203,-0.003312,0.006888,0.010726,-0.003533,-0.002462,-0.004151,S
0.000202,-0.006718,0.000362,-0.00685,0.00217,-0.00095,0.012095,-0.007242,F
-0.003881,0.00602,-0.006133,-0.005183,-0.006851,0.006898,0.008113,-0.004176,P
-0.002995,-0.011682,0.003722,0.004097,0.002207,0.014037,-0.0004,0.003321,A
-0.002662,-0.003758,-0.004364,-0.004956,0.002618,0.003794,0.010709,-0.005408,F
0.004314,0.006854,0.003055,-0.001806,-0.004276,-0.010521,-0.008638,0.011165,J
0.004622,0.003529,0.004642,-0.002966,-0.00234,-0.010586,-0.008005,0.005266,J
-0.012679,0.002251,-0.00937,-0.008339,0.003601,-0.000053,-0.012378,0.013135,W
-0.006548,0.003088,-0.000954,-0.009692,0.005837,0.003862,-0.008316,-0.002223,D
0.000272,0.001089,-0.005236,-0.010408,0.010347,0.003985,-0.004643,-0.009212,O
0.001043,-0.003463,0.005602,-0.010823,0.010823,0.003283,0.000965,-0.005057,D
0.007311,0.000916,-0.000424,-0.005163,-0.013927,-0.003165,0.004291,-0.002314,R
-0.003942,0.013845,-0.010669,0.00438,-0.005266,0.00919,0.014241,0.003817,Y
-0.000131,0.008605,-0.012589,0.004189,-0.004299,0.004444,0.011284,0.004513,Y
0.000533,-0.001854,-0.004202,-0.012974,0.004315,0.004385,0.009847,-0.003948,P
-0.000242,0.000802,0.002402,0.00297,-0.00815,-0.003655,0.009289,-0.002422,U
0.000624,0.007769,0.013637,-0.007581,-0.002573,-0.01293,-0.007426,0.012715,Q
-0.001961,0.002666,-0.007508,-0.004539,-0.003808,-0.000293,0.003151,0.000389,V
0.009431,0.00625,0.001175,0.007971,0.007178,-0.001553,-0.005774,-0.002341,Z
-0.006743,0.003412,0.001889,0.001941,0.008506,-0.001968,0.00487,0.007365,U
-0.007015,-0.00905,0.003271,0.002146,0.006367,-0.007033,-0.001583,-0.004904,K
-0.006104,0.003054,-0.00391,0.001704,0.006107,-0.002033,0.003481,-0.001682,G
0.010684,-0.001086,0.001155,0.003238,0.004162,-0.004829,-0.00226,0.001908,Z
0.001216,-0.004635,0.001517,-0.002517,-0.004168,0.005266,0.008329,-0.008075,D
0.006435,-0.01829,0.022771,-0.002526,-0.000901,0.023894,-0.009078,0.002438,M
-0.01679,0.00322,-0.010203,0.01053,0.000847,-0.000778,-0.003811,0.001541,W
0.001293,-0.002069,0.013941,0.002436,-0.01049,-0.009238,0.004153,-0.001627,M
0.007894,-0.003257,-0.001225,0.010685,-0.000155,-0.003243,-0.008882,0.001782,X
-0.001364,0.004668,-0.007786,-0.000817,-0.004357,0.005794,0.005014,-0.00156,P
0.004176,0.003932,-0.003994,-0.000548,-0.002618,-0.006117,0.003881,-0.001954,E
-0.008729,0.002787,-0.000845,0.002751,0.000664,0.000069,-0.008952,-0.001498,G
-0.0001,0.00507,-0.006395,-0.000065,0.003217,-0.010747,-0.009866,0.002356,L
0.007499,0.004162,-0.002279,-0.00908,-0.005005,-0.001198,0.007873,-0.002382,F
0.000059,0.008143,0.002759,-0.003076,-0.005422,0.003698,0.009248,-0.00725,D
0.011323,0.002297,-0.00017,-0.00039,-0.00056,-0.00276,-0.00112,-0.002083,R
0.007003,0.008099,0.001285,-0.000607,-0.004018,0.005362,0.002335,-0.006302,S
-0.000434,0.006601,-0.00467,-0.001762,0.000831,-0.000781,0.00348,0.003674,F
0.037239,-0.00529,-0.013332,0.017594,-0.003709,0.003381,-0.003982,-0.002707,T
-0.007874,-0.0106,0.002971,0.001012,-0.001363,0.018941,-0.004127,0.003762,A
-0.001162,-0.008032,0.000248,-0.000726,0.002367,-0.000362,-0.000516,0.003054,N
-0.00615,0.016134,0.007917,0.007298,0.00736,0.013562,0.004311,-0.005322,H
0.000549,-0.000076,0.005027,0.000266,-0.005351,-0.009521,0.004881,-0.002987,E
-0.005151,-0.010359,0.004574,0.000148,-0.002828,-0.000589,0.002473,-0.009087,M
-0.006823,0.000033,-0.010202,0.005135,-0.003656,-0.005909,-0.005724,-0.005701,G
0.00038,-0.002979,-0.005124,-0.004002,-0.004078,0.004053,0.015322,-0.008319,D
-0.007311,-0.001209,0.019783,0.000529,0.002533,0.002268,-0.019282,-0.005643,A
-0.001588,0.00956,-0.009044,0.003135,-0.004134,0.00923,0.010065,0.002384,Y
-0.000691,0.000146,0.007345,0.002655,-0.007732,0.006239,-0.002324,-0.005378,N
-0.005521,-0.000578,0.006386,0.006647,-0.001616,-0.001039,-0.006647,-0.005487,U
0.007067,0.001768,-0.003229,0.001329,0.002946,0.002222,0.003341,0.002414,P
0.029956,-0.005341,-0.014331,0.012922,0.002727,-0.002243,-0.004894,0.010624,T
0.00378,0.007417,-0.000825,-0.001327,-0.000312,0.005483,-0.012567,0.000385,X
0.00235,0.001224,0.001372,0.001445,0.007941,0.00875,-0.010084,0.004197,X
-0.001226,-0.006991,-0.010228,-0.004737,0.001835,0.000719,0.007034,0.004559,F
0.002667,0.011452,-0.00326,0.010603,0.003692,0.009913,0.003529,0.013347,V
0.00285,0.001954,-0.002383,0.011309,0.002097,-0.003609,-0.002131,-0.000908,Q
0.001046,-0.004759,0.006832,0.004822,-0.01351,-0.001175,-0.006991,0.006292,U
-0.008243,-0.002616,0.003614,0.003585,0.010248,-0.003251,0.005533,-0.000833,C
0.010804,0.003009,0.000844,-0.018908,0.002228,0.010272,-0.004816,-0.002839,F
0.007967,-0.013162,0.000996,-0.000149,-0.000836,-0.002433,0.00863,-0.004741,X
-0.010765,-0.000574,0.000044,-0.003918,-0.010889,-0.007212,-0.00136,0.000514,P
-0.017703,0.001867,0.001285,0.000293,-0.003205,-0.000864,-0.00106,0.004356,W
0.000112,0.002381,0.005298,0.0028,-0.004221,-0.000463,0.006672,-0.004253,O
0.003033,0.004835,-0.003068,-0.004098,-0.001752,0.001283,0.006723,-0.000779,B
0.006574,-0.002574,-0.001865,-0.002484,-0.002168,-0.01463,0.004912,0.025314,I
-0.014375,-0.004959,-0.008428,0.004783,-0.001867,-0.006697,0.000057,-0.00405,C
-0.014585,-0.019199,-0.003812,-0.004578,0.001268,0.004008,-0.023496,-0.017625,M
-0.009362,0.005391,0.006608,0.005733,0.001164,0.000682,-0.006321,-0.002727,T
-0.018431,0.006278,-0.009605,0.000669,-0.017242,-0.026965,-0.000254,0.01267,Y
-0.003948,-0.013784,-0.002549,-0.000887,-0.014151,-0.005513,-0.000875,-0.00019,M
-0.000921,0.001381,0.00051,-0.011761,0.000085,-0.002093,0.002602,0.00166,T
-0.006595,0.002582,-0.00091,0.000831,-0.003029,-0.00224,-0.006355,0.003939,X
-0.00091,-0.013834,-0.00171,0.004447,-0.000112,0.013225,-0.004752,0.005404,A
-0.004324,-0.002289,0.005263,0.003361,-0.001106,-0.006315,-0.005864,0.000048,T
-0.005268,0.004139,-0.001009,0.002765,0.009925,-0.002695,0.0023,0.001396,G
0.013555,-0.00048,0.00497,-0.018626,-0.005338,0.001704,-0.006691,-0.008,B
0.000612,-0.003737,-0.006704,0.012225,0.011812,-0.009632,-0.007532,0.00426,C
0.010521,0.001429,0.003816,-0.01513,0.000628,-0.001459,-0.008027,-0.007154,R
0.004759,-0.003608,-0.003642,-0.002962,-0.010913,-0.006506,0.010207,0.010871,I
-0.010392,0.000185,-0.006545,0.0071,0.01725,-0.01073,0.004455,-0.013343,C
-0.001246,-0.000045,0.007537,0.008715,0.001753,0.005111,-0.001117,-0.004637,U
-0.001478,0.006303,0.005615,0.012561,0.006686,0.003312,-0.003938,-0.008004,N
-0.001953,-0.003399,0.004218,-0.000548,-0.004457,0.004327,0.008373,0.002945,X
0.00256,0.006207,0.005293,-0.011086,-0.004093,0.012158,-0.00853,0.011538,U
0.001593,0.004791,-0.000541,0.007639,-0.001964,-0.000017,0.007078,0.000409,U
0.011791,0.000707,0.010024,-0.016783,-0.007822,-0.004802,-0.002634,0.006699,F
-0.000274,0.005844,0.000931,-0.014229,0.016688,0.001044,0.000309,-0.00337,C
-0.001201,0.002483,-0.00354,0.011505,0.012269,-0.004767,0.003798,-0.011863,C
0.00088,0.009535,-0.011472,-0.001099,-0.006334,0.004429,0.011647,0.005735,Y
-0.001298,0.00155,0.003112,0.000547,0.000786,-0.000803,0.005677,-0.005716,O
-0.000857,-0.000677,0.009522,0.004201,-0.008003,-0.004344,0.006766,0.005995,U
-0.002144,-0.000146,0.002444,0.000023,-0.000424,0.004275,0.006678,-0.004824,O
0.001843,-0.009601,-0.00348,-0.003901,0.00209,-0.005256,0.015585,0.000181,I
-0.002017,0.012997,-0.000892,0.00278,0.002274,0.001503,0.000875,-0.00156,T
0.000175,0.000212,0.015261,-0.002272,-0.011549,-0.00739,0.006479,0.002458,M
0.004119,0.001317,-0.001137,0.004113,-0.003483,0.000204,0.005228,0.000271,V
-0.000851,0.007638,0.006773,0.007464,0.002029,0.003819,-0.004104,-0.009389,N
0.005889,-0.002855,-0.004766,-0.010804,-0.001043,0.007917,0.006375,-0.004354,P
0.001079,0.001747,0.007162,0.005066,0.008399,0.002586,-0.002702,-0.002391,O
0.000063,-0.011385,0.008516,-0.003502,-0.022179,-0.014815,-0.011246,-0.009864,M
0.003157,-0.002474,-0.002129,-0.004725,-0.003026,0.002842,0.005264,-0.001974,D
0.030209,-0.004065,-0.007989,-0.000024,-0.013312,-0.002308,0.005006,-0.00396,T
-0.009757,-0.0016,0.006889,0.008972,0.006123,0.005244,-0.007996,-0.003648,O
0.003393,0.000475,-0.008125,0.011549,0.000302,0.002062,0.003181,0.001559,Y
0.009397,0.0103,-0.005469,0.003469,-0.00191,0.00178,-0.002337,-0.00115,B
-0.007216,0.001257,-0.005483,-0.003643,0.011229,-0.001649,-0.008031,0.009907,K
0.00509,-0.002701,-0.004413,0.002542,-0.001742,-0.009948,0.006506,0.017377,I
0.007194,0.000993,0.002524,0.002672,-0.005795,-0.014425,-0.008093,0.00858,Q
0.000925,-0.018333,-0.002173,0.004042,0.001338,0.017139,-0.014366,-0.001963,A
0.010318,0.001616,0.002973,0.004292,0.017847,-0.009317,-0.00251,0.006191,Z
-0.009502,-0.000561,0.023795,0.006826,0.016856,-0.004045,0.017679,0.010305,J
-0.004484,-0.011935,-0.000398,0.000563,-0.005729,0.004534,0.000109,-0.00161,K
0.00247,0.001002,-0.00176,0.007228,0.008516,-0.009074,-0.006071,-0.005102,Z
-0.00042,-0.000154,-0.001792,-0.000507,-0.003697,0.003002,0.007871,-0.004019,B
0.002033,0.003302,-0.010697,-0.020977,0.006365,-0.006758,0.005489,0.011878,J
0.004394,0.00096,0.002952,0.000098,-0.000794,0.000394,0.008585,-0.00498,Z
-0.006856,-0.004124,0.003036,0.007667,0.002353,-0.000106,-0.001746,0.01184,X
