@relation 'letter-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R17_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A16-N200-T1.0E-4_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute -0.456Source_6+0.439Source_11+0.422Source_9+0.363Source_13-0.272Source_8... numeric
@attribute '0.851Source_12+0.371Source_4+0.279Source_1+0.18 Source_3+0.086Source_5...' numeric
@attribute 0.733Source_4-0.641Source_1-0.161Source_3-0.099Source_5+0.058Source_2... numeric
@attribute -0.816Source_3+0.502Source_1+0.231Source_4+0.077Source_14-0.066Source_12... numeric
@attribute -0.873Source_5+0.289Source_3+0.277Source_1+0.187Source_4-0.146Source_12... numeric
@attribute '0.668Source_7-0.649Source_14-0.197Source_5-0.161Source_3+0.13 Source_0...' numeric
@attribute -0.67Source_7-0.602Source_14-0.261Source_10+0.226Source_0+0.126Source_8... numeric
@attribute 0.882Source_0+0.343Source_10-0.172Source_8+0.154Source_15+0.148Source_14... numeric
@attribute 0.635Source_10-0.342Source_0-0.338Source_8-0.318Source_14-0.259Source_7... numeric
@attribute 0.874Source_15-0.285Source_8-0.265Source_10-0.182Source_11-0.13Source_2... numeric
@attribute -0.675Source_8-0.447Source_15-0.355Source_10-0.352Source_11-0.128Source_14... numeric
@attribute -0.854Source_2+0.402Source_11-0.192Source_8+0.176Source_10-0.101Source_0... numeric
@attribute -0.69Source_13+0.451Source_11-0.324Source_8+0.303Source_2-0.231Source_9... numeric
@attribute 0.762Source_9-0.551Source_13-0.257Source_11-0.149Source_6-0.115Source_2... numeric
@attribute -0.839Source_6-0.395Source_9-0.258Source_13+0.174Source_8-0.093Source_2... numeric
@attribute 0.431Source_11-0.39Source_12+0.369Source_4+0.335Source_1+0.332Source_3... numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
-0.304357,-1.296998,-2.060802,-0.156642,-0.802295,-0.635412,-0.332564,0.538451,1.804039,0.141617,0.451524,0.053564,0.11263,0.296761,-1.214126,-1.198585,M
-1.405304,-0.640647,1.04669,-1.740635,-1.486668,-1.878004,-1.194564,0.400406,1.874034,2.515575,1.064137,0.148893,-3.608221,1.452998,0.760786,-3.165519,M
-0.821914,0.079886,-0.749654,0.307081,-0.063253,-0.683262,0.572585,-0.254603,0.723963,0.620869,0.456746,0.375966,1.161099,1.144604,0.216457,0.81707,O
1.737486,0.315579,-0.374681,-0.227487,0.792977,-1.617679,0.148833,-0.217044,-0.292986,0.571251,0.409473,1.741546,1.120036,-1.00077,-0.173881,0.717392,J
0.649745,0.040143,-1.869804,2.234833,-1.167343,0.438968,-1.28268,-1.514145,0.395407,-0.7328,-1.133765,0.02581,-0.670065,0.382138,1.916401,-0.098885,E
0.313707,2.822017,-1.067665,-0.528841,0.116049,0.45571,1.970571,-1.123503,-1.619458,1.052601,1.018798,-0.609454,-0.016456,-2.52587,-1.574253,-1.108724,M
-0.893521,1.913375,-1.21481,1.261392,0.697406,-0.058382,0.224606,-0.065948,0.618193,-0.413706,-0.412611,1.373414,-0.530856,-0.201109,-0.147467,-2.767681,K
0.502256,-0.242137,0.908075,-0.006487,1.842684,0.095586,-0.290728,1.631431,0.861578,-1.325375,0.339263,0.224475,2.347568,0.888365,-0.473853,-1.27568,P
0.222128,0.624344,1.143858,-0.843744,-1.725707,0.085183,0.897949,0.328888,-1.8184,-0.525358,1.661979,-0.300546,0.472838,0.409722,0.74812,-0.939328,A
0.94182,-0.819544,-0.873429,0.079384,0.680927,-0.148593,0.099731,-0.790539,0.006699,-0.698346,-0.138692,0.700194,-0.545323,0.286231,0.429588,0.477107,G
-0.740993,-1.143483,0.575471,0.364133,2.109391,-0.743287,0.17005,1.757363,-0.590427,0.892779,1.494575,-0.86721,-1.647389,1.028814,0.299924,-0.508662,V
0.056163,-0.413352,0.389956,1.111421,-0.74961,0.09343,-0.655513,1.030616,-0.095651,0.406092,0.229487,-0.820834,-0.766348,-0.751653,-0.564062,1.411508,X
1.210205,1.052459,0.305724,-0.778811,-1.042933,-0.972487,1.619314,-0.534095,-0.818072,-1.75232,1.476436,0.007758,-0.902395,0.155176,-0.603734,1.173969,A
-0.048051,-0.535984,-0.050138,0.905472,-1.163972,0.643137,0.138937,-0.860241,-1.184323,0.292675,-0.815854,0.403251,1.035019,-1.939786,0.098476,-1.043542,Z
0.330144,-2.176065,-0.970558,1.379407,-0.278641,0.689221,0.402748,0.444937,0.755893,-0.858639,0.376862,0.2796,-1.149471,2.14462,1.302549,-0.869962,S
-0.614105,-0.440398,0.269458,-1.772875,-0.574831,-0.64229,-1.264226,0.05933,-1.745121,0.918264,0.653411,-0.27677,-0.028321,-1.342086,-2.664264,-1.859266,M
-1.404612,-0.77584,-0.590158,1.290785,-0.32957,0.20416,-1.439591,0.919669,0.078194,0.621955,-0.515561,-0.664442,1.042001,-0.904277,1.780779,1.231412,Z
0.320597,1.13497,-0.663662,-0.567824,1.123797,0.688506,1.376794,-1.975794,0.473553,2.477952,-0.712399,-1.545241,0.169795,0.584475,-0.996032,-0.018662,M
-3.367317,1.598042,2.04742,-0.50971,0.553698,-1.296614,-0.442456,1.309695,0.553795,0.508941,1.221517,0.204878,-3.747832,0.258453,-0.678071,-3.085152,W
-2.109458,1.509656,0.216637,1.277593,0.134359,-0.752913,-0.350624,2.226424,-0.165186,-0.419577,-0.450592,0.364542,1.203483,0.048815,0.380651,-0.077856,T
0.936094,-0.219298,-2.125724,1.344555,-0.939269,0.230132,-1.346822,-1.64984,1.083416,-0.963502,-0.9761,0.3395,-0.544951,-0.056579,2.008368,0.320304,E
-1.048027,0.944885,0.497694,-0.564237,0.121334,-0.105857,-0.198794,0.21978,-0.25898,-0.012422,0.572764,-0.18019,0.035124,0.396685,0.681722,3.206004,I
-0.648394,1.15165,-1.696991,0.398696,1.211276,-0.899342,0.376609,-0.179937,0.575578,0.26482,-0.487306,-0.394906,-0.719088,-1.502429,0.087036,-0.019807,H
-0.174464,0.449385,-0.197156,0.073495,1.147116,0.724925,-1.262857,-0.21706,-0.310227,1.089867,-0.708698,-0.653421,-0.069096,0.845292,0.669901,0.072432,U
-0.016121,0.186929,0.393153,0.346526,0.026081,-0.382813,1.179942,-0.664335,0.157856,-0.164272,0.238716,-0.763748,-1.457125,-0.413406,0.540173,-0.137747,X
0.817772,0.389754,1.071527,-0.520288,1.261903,-0.733943,0.6503,0.114411,0.378615,-1.383717,-1.276886,1.183246,-0.918739,0.284069,-0.680934,-0.011743,V
-0.127332,-0.780737,-0.865755,-1.35657,1.122286,-1.938307,0.193349,0.628724,-0.365342,0.144843,-0.240274,-1.399647,-2.052786,0.147504,-0.415631,-0.75606,W
0.75637,-0.994893,0.976817,-0.094542,0.139852,-0.587615,-0.965078,0.402254,-0.753317,0.422514,1.449362,0.47861,0.527281,-0.898814,-0.732177,0.035402,D
-0.742728,0.756083,0.914348,0.184737,-0.776678,0.570772,-0.89483,0.543842,0.504005,-0.166649,0.537246,0.410133,0.40589,-1.214786,-1.862225,1.02991,R
1.17084,-1.087443,0.992892,0.858546,-0.383934,-0.242332,0.090305,0.153714,-0.856747,-0.185754,-0.179485,0.210753,-0.18832,-0.250533,0.084139,-0.420117,S
-1.779447,-0.111803,0.562062,1.455382,0.519867,-1.531869,0.644955,0.675359,0.035584,-0.507463,0.775717,0.179977,-0.320257,-0.631844,0.354078,-0.619303,F
-0.85727,-0.566243,-1.396952,0.821675,-2.477844,-1.572325,0.695039,0.608129,0.60835,0.891364,0.356362,-0.612513,-0.573023,1.585649,-0.897136,0.113188,N
0.0301,-1.038096,2.101553,-1.322353,-2.154001,1.10298,0.132541,-0.730763,-2.392784,0.523606,-0.378776,0.031291,0.987131,-1.017554,-0.127413,1.145374,Z
-0.445557,-1.712364,0.777356,2.183882,-1.487584,0.573584,-1.88235,-0.51824,-1.288834,0.909922,-1.829301,-0.904388,0.782458,-1.290566,0.386804,1.410761,Z
-0.671008,0.715171,-0.562213,-1.319497,0.655375,-0.402664,0.493939,0.012319,-0.449081,0.487759,-0.074047,-1.671083,0.198641,0.651618,3.191376,2.557276,I
-3.175547,-1.24588,1.57201,-0.760131,-0.149313,-0.474462,2.384285,-0.21976,0.496802,-1.257752,-0.969792,0.328126,1.105337,-1.615034,0.442561,0.36817,J
0.332533,-0.464146,0.226136,-0.089835,-0.579913,0.765696,1.285807,0.46489,0.441205,-0.267867,-0.108143,1.280436,-0.50923,0.806467,-0.126433,1.128118,Q
0.523041,0.211509,1.556564,-0.504464,-0.292074,-1.571015,0.621043,0.32782,0.956044,0.376046,-1.888301,-0.205498,2.396064,0.654039,0.283333,-1.112185,F
-0.233792,-0.727037,-0.191763,0.216266,-0.401775,-1.201384,0.16956,-1.337948,-1.346021,2.489943,2.480538,2.21271,1.29894,1.588525,1.65549,1.539459,J
0.624924,-0.474393,-0.247925,-0.176677,-0.696984,0.487731,2.580676,-0.209948,1.857149,0.131278,0.066708,-1.035217,0.382292,-1.090459,0.153869,0.139362,R
-0.057147,-0.421457,-0.103183,1.34482,-0.353152,-0.610889,0.259224,0.16985,-0.205112,0.807809,-0.841411,-0.354977,0.754387,-0.281006,0.434559,0.142811,S
0.160602,-0.05954,-0.170821,0.162295,0.299507,0.056157,-0.711044,-0.106768,0.39682,0.341038,0.525461,-0.248787,-0.02775,-0.027372,-0.34907,0.550497,H
0.056452,-0.926843,-1.569162,-0.261227,-0.051868,0.298194,0.453199,1.391089,0.136168,0.485142,0.723806,-0.703415,-0.315868,0.096695,-1.122281,-0.001434,B
-1.420883,-1.398943,-0.345901,0.710619,0.981911,-0.083435,0.543426,-1.171166,-0.78668,-0.167592,1.817367,1.189497,-0.892352,-1.770465,0.436264,-0.16884,Q
0.973987,0.937195,-0.164093,-0.273961,-0.345557,-0.276263,1.765283,0.247614,-1.401422,-1.084509,2.332247,0.256369,0.000533,0.432963,-0.074761,1.354623,A
0.628097,1.041995,0.932486,-0.782135,1.382105,0.074054,0.641825,0.971399,-0.249034,-1.084758,-0.986263,0.755916,-1.394237,0.873839,0.758654,-0.070883,Y
0.135708,-1.022438,0.623547,-0.10182,0.683478,-0.405618,0.251674,-1.351882,1.376211,0.077814,-0.640132,-1.701677,1.145639,0.601845,0.723472,0.477952,P
-0.00999,0.194924,0.140998,-0.704037,1.246597,0.094467,-2.275838,2.275184,0.8924,1.250243,-0.106835,0.261923,-1.880858,-0.207427,1.697456,0.853412,T
-0.282539,-0.641776,-1.065078,-0.864682,0.544433,-0.173884,-0.629816,0.667322,0.03329,-0.764352,0.84544,0.967652,-1.586266,1.522917,-0.408092,0.047584,C
0.16666,1.042398,1.458448,-0.745641,0.297753,-0.239818,0.809773,-2.475363,2.714924,1.141352,1.51669,0.263085,0.543309,1.923585,0.596436,-1.280426,H
0.729056,-1.000193,-0.907764,0.15227,0.164468,-0.153716,-0.389694,-1.423238,-0.16579,-0.136751,-0.655326,0.958471,-0.162106,0.470074,0.502439,0.775589,G
0.471486,0.247758,-0.749285,-0.806891,-0.834485,-1.030346,-0.618726,-0.513242,0.432525,1.318986,-1.179842,-1.37194,-0.208346,0.636001,0.24255,-0.459644,N
-0.106792,-1.256177,0.139351,1.646539,-0.208079,1.737012,0.938719,1.920888,0.852818,-0.865287,0.099672,-0.015519,-0.034156,-1.02844,1.012529,-0.152948,Z
-2.247895,-1.596315,-0.741777,-1.27273,-2.313122,-0.010078,0.553428,2.017996,-0.896473,1.252017,-2.018863,-1.528002,-0.676923,1.253818,-0.961626,1.737661,P
1.512232,-0.807194,0.000297,1.766936,-0.448226,-0.926318,-0.174131,-0.079884,-0.726049,0.065018,-0.5171,0.219751,-0.25351,-0.99022,-0.230401,0.109661,Z
0.291688,-0.181191,-0.921329,1.660818,-0.447036,0.376933,-0.785649,-1.204508,1.197608,-1.779938,0.188518,1.587228,-1.428017,-0.793421,0.026357,1.087022,E
1.558904,-0.333858,0.216588,-0.514314,0.806356,-0.272855,0.175803,-0.270205,-0.278075,-0.340167,0.664192,0.418725,0.3105,-1.546574,-0.368417,0.067839,R
0.962541,-0.76948,-0.520463,0.607447,0.405961,-0.66818,-0.875144,0.24637,-0.451631,-0.071117,-0.223198,1.15626,-0.153169,-0.616852,-0.128828,-0.174598,E
0.874159,-1.544305,0.358181,-0.26858,0.056396,-0.209158,-0.591211,-0.290928,-1.217133,-0.533032,-0.222615,0.84315,0.055149,-0.920158,-0.170071,0.016032,E
-2.930114,-1.195637,0.120132,-0.859841,-1.866628,2.172883,0.097351,0.591998,0.007918,-0.696172,-1.929987,1.561881,-0.866089,0.624319,-0.028092,0.787844,Q
-2.05661,0.715763,0.366941,1.49114,-0.708288,-2.186545,1.08839,-0.084792,0.511407,0.814861,-0.908641,-0.701936,0.845864,-0.774457,1.821269,-1.012168,T
-1.636899,-0.260147,0.167307,1.688707,0.083675,-1.799632,1.272212,0.709691,0.16839,-0.287584,0.403686,-0.376053,-0.37953,-0.374589,1.163897,-0.855394,F
-0.482437,0.164693,0.046212,0.106768,0.987355,0.560728,-1.370489,0.596577,1.356385,0.154327,1.30412,-1.339725,2.24808,1.018775,0.384106,-0.484971,D
0.960818,0.001954,0.238314,0.273051,-0.665508,-0.675986,0.596474,-0.432012,-0.707641,1.596619,2.10623,2.886071,0.126991,0.905196,0.061637,1.989111,J
-0.58321,-1.274248,0.287021,-0.177031,-3.133037,-0.743283,-0.113226,1.531223,1.533033,1.922149,-0.782234,-0.334901,0.748462,2.541357,-0.160728,0.430162,Y
-0.162902,0.212853,-0.687837,0.797801,-0.432565,-0.303418,0.581058,0.582299,0.132152,-0.245446,-0.546568,0.225345,0.68007,0.045492,0.423427,0.242571,S
0.047068,-0.700547,0.329393,0.085555,-0.510626,0.03784,-1.141336,-1.266881,0.171418,1.090825,-0.026915,-2.242967,0.589213,0.400072,1.044247,-0.212902,O
-0.378541,-0.356461,-1.037166,-2.076079,0.649907,0.444386,-0.798227,0.946873,1.332173,0.475641,0.35013,0.866553,0.181615,-0.315731,-0.971719,-0.351897,O
0.636264,-1.850987,-0.35598,2.034354,-0.293802,-0.097399,-0.91749,-0.17447,-0.703635,0.588607,-1.262057,-1.566462,-0.253846,-1.5612,1.632177,0.726187,Z
-2.555932,-0.611184,-1.183704,1.545744,-0.26667,-1.435347,1.365319,0.402275,-0.089511,0.366734,0.606567,-0.946689,-0.501438,-0.519026,0.564199,-1.285941,D
0.500687,-0.133843,-0.538641,0.017978,0.689923,-1.113103,-0.40009,0.291522,-1.600972,-0.155897,-0.294536,0.861453,1.02531,-0.579202,0.4083,1.966083,I
0.887792,-0.551366,1.5802,-1.274564,-1.158186,-2.006107,-0.771431,0.079862,-1.047962,1.177119,0.730586,-0.81246,0.584239,-0.112409,-0.686147,-1.526443,N
-0.077659,0.53439,0.203154,-1.058434,0.856525,-0.336831,0.028467,-0.967367,2.634469,1.186421,2.040689,0.765935,0.785418,1.47239,0.128832,0.479796,H
0.175427,1.089588,-0.709935,0.715484,1.617431,1.01443,-1.976862,-0.484338,-0.206551,0.141037,-0.580876,1.097985,0.513271,1.016565,-0.138427,-1.607873,U
0.190646,-0.611886,-1.652486,-0.39532,-0.319908,-0.481193,1.017256,-0.068188,0.022599,0.329396,0.288167,0.154356,-1.392159,1.138811,-0.198189,0.483665,C
-2.560208,0.782638,-2.139469,2.123979,-2.627896,-2.038353,-0.471735,0.151756,0.895179,1.215244,-0.482933,-0.953924,-0.003492,0.859054,-1.2518,-0.210103,U
-3.532434,-0.235006,-0.411536,0.354417,1.460592,-0.903979,0.935639,-1.222815,0.343839,-0.993054,0.226703,0.490805,-1.081836,0.307387,0.419826,-0.352423,O
0.974734,-0.852945,-2.025473,0.710052,-1.736505,-0.383857,-0.131767,0.355873,0.903785,-1.620318,-0.19315,1.065819,-0.935191,1.247446,1.090918,-0.509909,E
-0.373609,0.768109,-0.099604,-0.507117,-0.18852,-0.667804,-0.249436,0.218828,-1.054904,1.453585,0.986571,-0.09901,-0.460177,-1.984222,-2.308614,-0.674842,M
1.548385,0.067694,1.478183,-0.378476,0.935694,1.471148,-1.305773,2.254664,-0.661152,0.948227,-0.479302,-0.781961,-2.945558,-0.012888,1.247939,-1.35786,Y
0.368791,-1.452597,-0.878859,-0.713347,0.187272,0.031092,-1.40019,-2.074818,0.151453,0.403586,-1.051386,0.97763,0.202307,0.905559,1.725099,0.197865,C
-0.449815,-0.725287,-0.107597,1.594494,-0.065702,-1.71153,1.4304,0.713973,0.047608,-0.555359,0.117458,-1.249102,-0.313482,1.326235,0.261267,-0.474905,Y
2.094696,-0.85036,0.375587,1.550428,-0.041837,-0.395379,-0.087165,0.593551,-0.747569,0.204869,-0.972754,-0.310158,0.515118,-1.048033,-0.35256,-0.405882,Z
0.804959,0.427678,-1.098525,0.190246,0.707799,-1.559028,0.48867,-0.059374,-0.671386,0.836405,0.286646,1.607776,1.071486,-0.279975,0.288998,1.625026,J
0.842352,-1.115757,0.131287,0.167972,1.002652,-0.296921,0.965658,0.364917,0.030708,-0.310389,0.160581,0.078503,-0.044209,-1.239728,-0.228197,0.687669,B
0.762804,-0.39821,0.091568,0.49159,-0.338975,0.420885,-1.562411,-1.674166,0.814383,-0.209427,-0.05251,2.154202,-1.25298,-0.141954,-0.134591,0.623729,C
0.127138,-0.727934,0.840523,1.389535,-1.123481,1.672521,0.051443,0.599097,0.674634,0.225625,-0.093575,-1.613052,-0.788863,-0.386936,2.212986,-0.61092,S
0.745163,1.912999,1.854906,0.104182,-0.100808,-0.83667,1.199907,-0.457408,2.188119,-1.271802,-2.619867,0.338665,2.125947,-0.981189,-0.916691,0.468967,F
-2.144231,-1.099471,-0.999995,0.103524,1.108289,-1.358788,0.364222,-1.139708,0.620156,-0.210239,0.131974,-0.099347,-1.329504,0.107713,0.600057,0.405942,O
-1.625025,0.265944,-0.477715,0.803981,-0.283845,-2.048755,1.572148,0.803486,0.645445,0.266269,-0.816767,-1.036453,0.235551,-0.035204,2.293577,-0.134387,T
0.695215,0.159879,-0.652813,-0.550419,0.701054,-0.110819,0.58469,-2.011518,-0.116767,-1.705385,-0.086722,0.051137,-1.039437,0.077597,-0.779334,1.735123,K
0.042557,-1.807482,-1.888186,-0.511979,-0.727705,-0.186025,-0.198256,0.340658,0.617183,-1.285527,-0.50507,0.426703,-1.724578,0.725414,0.910991,0.394212,E
-2.27339,-1.140591,0.609329,-0.356713,0.978995,0.097042,1.355789,0.138716,-0.861441,-0.260569,1.164738,-0.316845,-0.245336,-1.362622,0.922642,-0.841857,F
-1.240876,1.361941,-0.099857,-1.751925,1.388206,0.002552,0.432921,1.154217,-0.124115,-1.518778,-1.000635,0.015595,-0.138868,0.193746,0.654937,0.504552,V
-0.486818,-2.24432,0.55744,-0.715616,1.485251,-0.023032,0.825666,-0.350225,-1.932783,-0.518634,2.452758,0.894156,-1.26602,-0.461531,0.636027,-0.522715,Q
-1.587899,0.653422,0.482632,1.284325,0.955292,-0.364229,-0.070898,1.210826,-0.859527,-1.15344,-1.646747,-0.42546,0.221862,1.093823,0.169469,-0.585973,Y
0.608089,-0.912988,0.581623,1.736049,0.118922,-2.268423,-0.166137,0.853462,-0.284147,-0.812386,-1.329753,-0.579038,-0.834107,1.099168,-0.830645,0.123871,Y
0.227633,0.016161,0.216528,0.34847,0.345544,0.137482,-0.59522,-0.642042,0.703617,0.638499,0.597557,-0.391828,0.043439,0.256499,0.006575,-0.354135,O
0.186353,-0.140473,0.005793,0.262831,-0.905813,-1.354258,0.187263,0.293571,0.194169,0.997417,-0.426557,-1.21729,-0.570663,0.725883,-1.299811,1.431216,N
0.501273,1.258991,-1.183162,-0.260817,-1.202963,0.074582,2.165315,0.403202,-2.017744,0.29348,1.193945,-0.578089,-0.350081,-0.2056,0.135758,-0.24738,A
1.200687,-0.333696,0.306784,-0.133576,0.202622,-1.354349,-0.0471,0.194202,-0.370389,0.002211,-1.242928,0.501921,1.345094,-0.338485,0.067339,0.51803,F
0.867511,0.141507,-0.149315,0.037068,-0.634702,1.072946,0.501762,-0.513609,0.998331,0.367199,-0.509261,-1.137252,-0.163981,-1.782925,0.218535,-0.804131,R
-0.967341,2.925553,2.566259,-1.212098,-0.817131,1.501302,-1.036602,2.638099,0.465346,2.01778,-1.263415,0.264039,-1.297164,-1.897879,1.360375,1.513235,T
0.026051,1.383069,-0.062954,-0.344659,-0.28131,0.297534,-0.176038,0.245228,-1.609582,1.207737,0.199038,0.099661,-0.288475,-1.536081,-2.202849,-1.708629,M
0.364144,-0.272197,0.887409,0.8289,0.087343,-0.015695,-0.295622,0.415774,0.208711,0.224783,0.416514,-1.007803,0.51427,0.101793,-1.166918,1.219721,D
1.984754,-0.702449,3.241708,-1.270747,0.209986,-0.351297,0.854328,-0.33339,1.529697,-1.257801,-0.373356,0.363703,1.940336,-0.034464,-0.304437,-2.714368,P
-0.333021,-1.207153,2.041149,2.741425,-2.35396,1.34128,-2.391183,-0.347777,-1.416865,0.61547,-1.740977,-0.555879,0.507863,-1.496191,-0.37576,-0.124288,Z
-1.682262,-0.282127,0.201759,1.205302,0.287123,-1.532127,0.926799,0.912992,-0.187026,-0.442249,0.798897,-0.413173,-0.790312,0.892792,0.197071,-0.035393,Y
-0.295993,-0.475815,0.266693,1.431987,-0.317954,-1.837181,-0.27847,1.301506,0.33029,0.705162,-1.289651,-0.305993,0.193124,-0.177112,-0.753257,0.394961,T
-3.048181,0.525684,-0.513847,0.61771,0.274691,0.152176,1.4822,0.367846,0.863951,1.245446,1.349932,-0.29709,0.694188,-3.359158,-1.052143,-0.399675,B
0.607333,0.862972,0.55196,0.208449,-1.662972,-0.547969,1.560467,-0.075412,-1.571161,-1.604056,1.893373,0.141527,-0.747399,0.827574,-1.119015,1.094881,A
0.743139,-0.467239,-0.837706,1.422678,-1.890912,0.197565,1.624114,0.841844,1.98848,0.694159,0.399059,-0.088364,0.589623,1.721026,0.692759,-1.008879,A
-1.503522,1.083457,-0.303225,-0.256224,0.210195,-1.499113,0.307321,-0.543069,0.13093,-0.75092,-1.650346,0.41435,-0.936672,-0.044108,-1.753019,-0.353938,W
-1.158464,-0.929456,0.521602,-1.986605,-1.30124,0.752017,0.730538,1.268226,-0.42356,-0.472535,-0.99808,0.285758,0.892516,1.004455,-0.643871,2.167073,P
1.290309,1.342275,-1.201134,0.637247,0.548392,0.685224,1.043982,-0.413759,-1.754265,0.583237,-0.552604,0.174847,-0.068059,-1.239611,-2.640806,-0.511439,M
0.989059,0.181836,-2.213789,0.827619,-2.691758,-1.08853,0.399886,-0.775847,2.727333,0.933666,-0.180858,0.038804,-0.847423,1.080013,1.080988,-1.31442,U
-0.804015,-0.716573,0.802849,1.334215,-0.086813,0.982407,-0.716573,-0.067474,-0.176225,-0.183608,-0.061954,0.035841,-0.644188,-1.020268,-1.315307,1.704177,E
0.047946,0.503912,0.380455,-0.606641,0.69695,-0.330411,0.239685,-2.257823,2.000127,1.542609,1.206499,-0.850393,-0.542241,1.471618,-0.713407,-0.246645,N
1.488713,1.414017,0.750789,-0.957093,0.418541,0.793188,-0.141284,0.661573,-0.006642,-0.033472,-2.027644,0.558934,-0.660743,0.356464,1.068335,-1.557131,V
-0.151684,-1.0171,0.062532,-0.391721,0.852028,-0.541354,0.557675,0.350636,-0.453798,-0.213387,-1.972582,-1.583363,0.977067,0.286451,-0.061692,0.356595,P
-1.760635,-1.973818,0.45758,0.259655,0.095732,-2.595929,1.533586,-0.07797,0.02765,0.465875,0.434323,-0.570887,0.460788,0.099221,0.948169,-0.674561,P
-1.638136,-0.696026,1.019334,-0.033473,2.237008,-0.283515,0.819744,0.680702,0.322119,0.418771,-0.652806,-1.229679,-1.388803,-0.090045,1.187281,-1.006971,V
0.343684,-1.319247,-0.087341,0.061924,0.521207,-0.087277,-0.96921,-1.330729,-0.428584,-0.731948,0.62967,1.853193,-0.540733,0.736211,0.137222,-0.467622,G
0.80453,0.155594,-0.678158,0.816067,-0.20084,-0.006759,0.92194,-1.817193,-1.176523,2.819672,1.669196,2.310939,0.779663,1.803831,1.37464,0.614397,J
1.268487,0.975074,-0.313704,-0.475025,-0.863001,0.036904,1.693417,0.501115,-1.603178,-0.206088,1.547325,0.179792,-0.481732,-0.031852,0.643263,0.264967,A
-0.911748,1.989246,-1.642577,-0.749796,1.52725,1.750466,1.338,-0.687783,0.740823,2.452917,0.440129,-0.905068,1.508978,-0.001085,-1.457326,-0.147012,M
0.69422,0.182387,1.339398,0.734142,1.076561,-2.241194,0.062386,1.018279,1.185949,0.188122,-0.911524,-0.050645,0.794889,-0.434933,-0.570991,0.065614,T
-1.083669,-1.108707,0.193764,0.775895,-0.41491,1.025846,0.84653,-0.287749,-0.405384,0.071773,-0.133423,0.928145,0.038208,1.245093,-0.599787,1.196299,Q
0.442141,-0.750489,1.050183,-0.490193,0.328014,-1.275875,-0.027897,0.203896,-0.764802,0.063192,-0.238248,0.806633,1.610251,-0.66462,0.039569,-1.006337,F
-0.340707,0.433226,-1.277545,-0.748061,0.068971,0.289355,-0.466502,2.258054,-0.643427,0.167288,0.232577,-0.876857,0.735565,0.150634,2.749553,1.51877,I
-0.422225,0.775808,-0.372423,-0.737852,-0.316067,-0.166827,-2.263582,-0.052716,-0.241382,1.207433,-0.870931,-0.408413,-1.004261,0.70547,0.041952,-1.135865,U
-0.043301,0.561646,0.743534,0.355281,-2.042784,1.009612,0.937765,-2.249902,-1.784472,3.37136,0.091286,2.359377,1.411401,2.216667,0.781811,1.81407,J
2.211183,-0.405997,0.611548,1.714076,-0.156173,-0.689297,0.430406,0.551709,-0.398147,0.064831,-0.485401,0.516428,-0.085739,0.176739,-0.149206,-1.449786,S
-0.62129,0.172402,-1.104299,-1.2895,0.92355,1.180799,-0.550007,-0.450416,-0.147572,-0.442038,0.234157,-1.181432,0.825019,-0.440238,0.142928,-0.004217,L
-2.166724,-1.237372,1.907686,-1.759545,-1.512038,0.163153,1.438847,-0.862764,-1.819051,0.264361,-1.746557,-0.575667,1.577876,-0.860792,0.373553,3.410086,J
-0.633773,-2.406965,-1.026722,-0.43374,-1.186026,0.728724,1.956213,0.631881,1.181961,-0.934576,-0.439797,-0.027892,0.407338,0.033485,0.289551,-0.144045,S
1.145254,0.784017,0.744639,-2.300406,0.682065,0.164808,-0.474916,1.634141,0.838922,0.223218,-0.098672,0.826919,-2.185933,0.288363,1.500657,-0.190062,V
-0.340132,1.232155,-0.841002,0.069313,-0.066594,1.838297,-1.435567,-0.081593,0.574765,0.211133,0.100267,0.090744,-0.042827,-0.157643,1.788448,0.094925,C
-0.08564,0.544765,-0.666848,0.783518,-0.193606,0.708787,-0.119942,-0.079065,1.152059,1.464661,0.566387,0.262203,0.080991,0.361055,0.546155,-0.090017,O
-0.972997,-0.036657,0.987413,-0.957899,-0.939502,2.861289,0.545943,0.96484,0.699804,-0.438625,0.388078,1.247075,-1.053983,0.555722,0.211978,0.027466,Q
-0.89867,1.549142,-2.373209,3.181585,-0.95672,-1.29502,1.820254,0.68408,0.957047,1.215862,-1.486766,-0.743591,0.579738,-1.893256,-0.252482,-1.725318,Z
0.170521,-0.352128,-2.503493,1.898336,-0.080797,0.476344,-1.174662,-1.308961,0.835451,-1.216272,-0.486508,0.523219,-0.649182,0.161715,1.538061,1.101836,E
0.102778,-0.981074,0.384677,0.758295,-0.675239,0.272181,-2.018757,-1.753966,0.201735,0.408827,-0.755745,1.760211,-0.641086,0.687308,-0.580239,0.670702,C
-0.17812,1.157396,-0.465945,-0.017546,-1.408594,0.492753,-0.483589,2.043608,0.408431,0.696985,0.34719,0.562072,0.599838,0.605337,-0.761406,-1.223319,A
